"year","month","day","hour","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir"
2010,1,22,18,-18,-3,1032,3,144.37,0,0
2010,1,22,19,-17,-5,1033,3,149.29,0,0
2010,1,22,20,-18,-4,1033,3,153.31,0,0
2010,1,22,21,-17,-4,1032,3,159.12,0,0
2010,1,22,22,-17,-4,1032,3,164.04,0,0
2010,1,22,23,-17,-7,1032,3,168.06,0,0
2010,1,23,0,-17,-4,1033,3,172.08,0,0
2010,1,23,1,-17,-8,1033,1,0.89,0,0
2010,1,23,2,-17,-5,1032,3,4.92,0,0
2010,1,23,3,-18,-6,1032,3,8.05,0,0
2010,1,23,4,-18,-5,1031,3,12.97,0,0
2010,1,23,5,-18,-6,1031,3,16.1,0,0
2010,1,23,6,-18,-7,1031,3,20.12,0,0
2010,1,23,7,-18,-7,1031,3,24.14,0,0
2010,1,23,8,-18,-6,1031,3,25.93,0,0
2010,1,23,9,-18,-2,1031,3,30.85,0,0
2010,1,23,10,-17,-1,1031,3,38.9,0,0
2010,1,23,11,-17,0,1030,3,46.95,0,0
2010,1,23,12,-19,1,1029,3,55,0,0
2010,1,23,13,-20,2,1027,3,63.05,0,0
2010,1,23,14,-19,2,1025,3,71.1,0,0
2010,1,23,15,-19,3,1024,3,79.15,0,0
2010,1,23,16,-19,3,1024,3,86.3,0,0
2010,1,26,12,-15,-1,1025,4,1.79,0,0
2010,1,26,13,-18,0,1024,4,3.58,0,0
2010,1,26,14,-19,1,1023,1,0.89,0,0
2010,1,26,15,-18,2,1021,4,1.79,0,0
2010,1,26,16,-17,1,1021,4,4.92,0,0
2010,1,26,17,-14,-1,1021,4,5.81,0,0
2010,1,26,18,-13,-3,1021,4,6.7,0,0
2010,1,26,19,-13,-3,1021,1,0.89,0,0
2010,1,26,20,-11,-5,1020,2,0.89,0,0
2010,1,26,21,-13,-6,1020,3,1.79,0,0
2010,1,26,22,-11,-5,1020,1,0.89,0,0
2010,1,26,23,-11,-4,1019,3,1.79,0,0
2010,1,27,0,-11,-4,1019,3,3.58,0,0
2010,1,27,1,-12,-3,1018,3,5.37,0,0
2010,1,27,2,-11,-4,1017,3,7.16,0,0
2010,1,27,3,-11,-4,1016,3,10.29,0,0
2010,1,27,4,-12,-3,1016,3,12.08,0,0
2010,1,27,5,-11,-4,1016,3,15.21,0,0
2010,1,27,6,-11,-5,1015,3,17,0,0
2010,1,27,7,-11,-4,1015,3,18.79,0,0
2010,1,27,8,-11,-3,1015,2,3.13,0,0
2010,1,27,9,-10,-1,1015,2,6.26,0,0
2010,1,27,10,-9,1,1015,2,9.39,0,0
2010,1,27,11,-9,3,1015,3,1.79,0,0
2010,1,27,12,-9,4,1014,3,4.92,0,0
2010,1,27,13,-9,6,1013,3,8.05,0,0
2010,1,27,14,-13,8,1012,3,16.1,0,0
2010,1,27,15,-14,8,1013,3,24.15,0,0
2010,1,27,16,-14,7,1014,3,32.2,0,0
2010,1,27,17,-13,7,1015,3,39.35,0,0
2010,1,27,18,-13,5,1016,3,47.4,0,0
2010,1,27,19,-12,4,1018,3,52.32,0,0
2010,1,27,20,-13,3,1019,3,56.34,0,0
2010,1,27,21,-14,3,1020,3,62.15,0,0
2010,1,27,22,-14,3,1021,3,67.96,0,0
2010,1,27,23,-14,0,1022,3,71.98,0,0
2010,1,28,0,-13,-1,1023,3,76.9,0,0
2010,1,28,1,-15,-1,1023,2,7.15,0,0
2010,1,28,2,-15,-1,1024,2,12.07,0,0
2010,1,28,3,-15,-2,1025,2,16.09,0,0
2010,1,28,4,-15,-2,1025,2,21.01,0,0
2010,1,28,5,-15,-3,1025,2,25.03,0,0
2010,1,28,6,-15,-3,1025,3,3.13,0,0
2010,1,28,7,-15,-3,1026,3,8.05,0,0
2010,1,28,8,-16,-3,1027,3,12.97,0,0
2010,1,28,9,-17,-2,1028,3,20.12,0,0
2010,1,28,10,-18,-2,1029,3,25.93,0,0
2010,1,28,11,-19,-1,1028,3,35.76,0,0
2010,1,28,12,-21,1,1027,3,44.7,0,0
2010,1,28,13,-24,1,1026,3,53.64,0,0
2010,1,28,14,-25,1,1026,3,62.58,0,0
2010,1,28,15,-25,1,1026,3,72.41,0,0
2010,1,28,16,-24,1,1026,3,82.24,0,0
2010,1,28,17,-25,0,1026,3,91.18,0,0
2010,1,28,18,-22,0,1027,3,99.23,0,0
2010,1,28,19,-20,-1,1027,3,103.25,0,0
2010,1,28,20,-21,-1,1027,3,105.04,0,0
2010,1,28,21,-21,-4,1028,2,0.89,0,0
2010,1,28,22,-21,-2,1027,3,4.02,0,0
2010,1,28,23,-22,-2,1027,3,7.15,0,0
2010,1,29,0,-22,-1,1027,3,12.07,0,0
2010,1,29,1,-21,-4,1027,3,15.2,0,0
2010,1,29,2,-21,-4,1026,1,0.89,0,0
2010,1,29,3,-19,-8,1026,2,1.79,0,0
2010,1,29,4,-20,-7,1025,1,0.89,0,0
2010,1,29,5,-20,-8,1024,3,1.79,0,0
2010,1,29,6,-18,-10,1024,1,0.89,0,0
2010,1,29,7,-21,-2,1024,3,4.02,0,0
2010,1,29,8,-21,-1,1025,3,9.83,0,0
2010,1,29,9,-24,1,1025,3,17.88,0,0
2010,1,29,10,-25,2,1025,3,26.82,0,0
2010,1,29,11,-24,3,1024,3,33.97,0,0
2010,1,29,12,-25,4,1023,3,42.02,0,0
2010,1,29,13,-24,5,1022,3,50.07,0,0
2010,1,29,14,-25,6,1020,3,57.22,0,0
2010,1,29,15,-25,6,1020,3,65.27,0,0
2010,1,29,16,-23,6,1020,3,72.42,0,0
2010,1,29,17,-22,5,1020,3,78.23,0,0
2010,1,29,18,-21,5,1020,3,84.04,0,0
2010,1,29,19,-20,5,1020,3,89.85,0,0
2010,1,29,20,-20,3,1020,3,93.87,0,0
2010,1,29,21,-20,3,1020,3,97.89,0,0
2010,1,29,22,-19,3,1021,3,101.02,0,0
2010,1,29,23,-19,3,1020,3,105.94,0,0
2010,1,30,0,-18,0,1020,3,109.96,0,0
2010,1,30,1,-18,0,1020,3,114.88,0,0
2010,1,30,2,-15,-1,1020,1,1.79,0,0
2010,1,30,3,-15,-2,1020,3,0.89,0,0
2010,1,30,4,-16,-1,1020,3,4.02,0,0
2010,1,30,5,-16,-4,1019,3,8.94,0,0
2010,1,30,6,-15,-5,1020,1,0.89,0,0
2010,1,30,7,-16,-5,1020,3,3.13,0,0
2010,1,30,8,-15,-6,1021,1,0.89,0,0
2010,1,30,9,-15,0,1021,3,4.02,0,0
2010,1,30,10,-18,3,1021,3,8.04,0,0
2010,1,30,11,-21,5,1020,3,12.96,0,0
2010,1,30,12,-22,6,1020,3,18.77,0,0
2010,1,30,13,-22,7,1019,3,25.92,0,0
2010,1,30,14,-22,7,1018,3,35.75,0,0
2010,1,30,15,-23,7,1018,3,45.58,0,0
2010,1,30,16,-23,7,1017,3,52.73,0,0
2010,1,30,17,-22,6,1018,3,58.54,0,0
2010,1,30,18,-21,5,1018,3,64.35,0,0
2010,1,30,19,-21,5,1019,3,70.16,0,0
2010,1,30,20,-19,4,1019,3,74.18,0,0
2010,1,30,21,-19,5,1020,3,78.2,0,0
2010,1,30,22,-19,2,1020,3,81.33,0,0
2010,1,30,23,-18,2,1021,3,84.46,0,0
2010,1,31,0,-18,1,1021,3,87.59,0,0
2010,1,31,1,-18,1,1021,3,90.72,0,0
2010,1,31,2,-16,-3,1022,3,93.85,0,0
2010,1,31,3,-15,-2,1022,3,95.64,0,0
2010,1,31,4,-15,0,1022,3,99.66,0,0
2010,1,31,5,-17,1,1023,3,105.47,0,0
2010,1,31,6,-15,0,1023,3,109.49,0,0
2010,1,31,7,-18,0,1025,3,113.51,0,0
2010,1,31,8,-17,0,1025,3,116.64,0,0
2010,1,31,9,-17,2,1026,3,120.66,0,0
2010,1,31,10,-19,3,1026,3,129.6,0,0
2010,1,31,11,-19,4,1026,3,138.54,0,0
2010,1,31,12,-20,5,1025,3,145.69,0,0
2010,1,31,13,-17,5,1024,2,4.02,0,0
2010,1,31,14,-18,6,1024,2,7.15,0,0
2010,1,31,15,-18,6,1024,1,0.89,0,0
2010,1,31,16,-18,5,1024,4,1.79,0,0
2010,1,31,17,-17,4,1024,4,3.58,0,0
2010,1,31,18,-17,1,1024,2,1.79,0,0
2010,1,31,19,-15,-1,1025,2,2.68,0,0
2010,1,31,20,-13,-1,1025,1,0.89,0,0
2010,1,31,21,-8,-1,1026,4,5.81,0,0
2010,1,31,22,-7,-2,1027,4,10.73,0,0
2010,1,31,23,-7,-2,1027,4,13.86,0,0
2010,2,1,0,-8,-3,1027,4,15.65,0,0
2010,2,1,1,-9,-4,1027,2,0.89,0,0
2010,2,1,2,-9,-4,1027,2,1.78,0,0
2010,2,1,3,-9,-4,1027,1,0.89,0,0
2010,2,1,4,-9,-4,1026,4,0.89,0,0
2010,2,1,5,-9,-5,1027,1,0.89,0,0
2010,2,1,6,-10,-4,1027,4,0.89,0,0
2010,2,1,7,-10,-4,1027,1,0.89,0,0
2010,2,1,8,-10,-6,1028,2,0.89,0,0
2010,2,1,9,-9,-3,1028,4,1.79,0,0
2010,2,1,10,-9,-2,1028,1,0.89,0,0
2010,2,1,11,-9,-1,1028,4,1.79,0,0
2010,2,1,12,-10,0,1027,4,6.71,0,0
2010,2,1,13,-12,0,1026,4,10.73,0,0
2010,2,1,14,-14,1,1026,4,14.75,0,0
2010,2,1,15,-14,0,1025,4,16.54,0,0
2010,2,1,16,-12,0,1026,4,19.67,0,0
2010,2,1,17,-10,-1,1025,4,21.46,0,0
2010,2,1,18,-9,-2,1026,4,23.25,0,0
2010,2,1,19,-10,-2,1026,4,26.38,0,0
2010,2,1,20,-10,-4,1027,4,30.4,0,0
2010,2,1,21,-10,-5,1027,4,34.42,0,0
2010,2,1,22,-10,-5,1027,4,39.34,0,0
2010,2,1,23,-11,-7,1027,4,41.13,0,0
2010,2,2,0,-10,-7,1028,4,42.92,0,0
2010,2,2,1,-11,-8,1028,1,0.89,0,0
2010,2,2,2,-11,-9,1028,1,1.34,0,0
2010,2,2,3,-11,-10,1028,2,1.79,0,0
2010,2,2,4,-12,-10,1028,1,0.89,0,0
2010,2,2,5,-13,-11,1028,2,0.89,0,0
2010,2,2,6,-11,-9,1028,1,0.89,0,0
2010,2,2,7,-11,-8,1028,4,0.89,0,0
2010,2,2,8,-10,-7,1029,3,1.79,0,0
2010,2,2,9,-14,-6,1029,2,4.92,0,0
2010,2,2,10,-18,-5,1029,2,10.73,0,0
2010,2,2,11,-20,-3,1029,2,14.75,0,0
2010,2,2,12,-20,-2,1028,2,16.54,0,0
2010,2,2,13,-20,-1,1028,2,18.33,0,0
2010,2,2,14,-20,0,1027,1,1.79,0,0
2010,2,2,15,-22,0,1027,1,2.68,0,0
2010,2,2,16,-22,1,1027,1,3.57,0,0
2010,2,2,17,-19,-2,1027,2,1.79,0,0
2010,2,2,18,-20,-4,1028,3,3.13,0,0
2010,2,2,19,-21,-3,1029,3,4.02,0,0
2010,2,2,20,-19,-6,1029,1,0.89,0,0
2010,2,2,21,-16,-7,1029,2,0.89,0,0
2010,2,2,22,-21,-5,1030,3,1.79,0,0
2010,2,2,23,-19,-8,1030,3,4.92,0,0
2010,2,3,0,-20,-8,1030,3,8.05,0,0
2010,2,3,1,-21,-8,1030,1,0.89,0,0
2010,2,3,2,-18,-10,1030,2,0.89,0,0
2010,2,3,3,-17,-10,1030,1,0.89,0,0
2010,2,3,4,-17,-12,1030,4,0.89,0,0
2010,2,3,5,-17,-13,1030,3,1.79,0,0
2010,2,3,6,-17,-13,1030,3,4.92,0,0
2010,2,3,7,-19,-11,1030,1,0.89,0,0
2010,2,3,8,-18,-11,1030,1,1.34,0,0
2010,2,3,9,-18,-8,1030,3,1.79,0,0
2010,2,3,10,-19,-4,1030,2,3.13,0,0
2010,2,3,11,-20,-2,1030,3,4.92,0,0
2010,2,3,12,-22,0,1029,3,12.07,0,0
2010,2,3,13,-23,1,1027,3,19.22,0,0
2010,2,3,14,-24,1,1026,3,28.16,0,0
2010,2,3,15,-25,2,1026,3,37.1,0,0
2010,2,3,16,-22,2,1026,3,46.93,0,0
2010,2,3,17,-21,1,1026,3,54.08,0,0
2010,2,3,18,-22,1,1026,3,59,0,0
2010,2,3,19,-17,0,1027,3,63.02,0,0
2010,2,3,20,-20,-4,1027,1,0.89,0,0
2010,2,3,21,-20,-5,1028,3,1.79,0,0
2010,2,3,22,-21,-6,1028,3,4.92,0,0
2010,2,3,23,-21,-7,1028,1,0.45,0,0
2010,2,4,0,-21,-7,1028,3,1.79,0,0
2010,2,4,1,-21,-8,1028,3,4.92,0,0
2010,2,4,2,-21,-9,1028,1,0.89,0,0
2010,2,4,3,-19,-10,1028,1,1.34,0,0
2010,2,4,4,-19,-10,1028,3,1.79,0,0
2010,2,4,5,-19,-12,1028,1,0.89,0,0
2010,2,4,6,-18,-12,1028,4,0.89,0,0
2010,2,4,7,-20,-15,1028,3,4.02,0,0
2010,2,4,8,-17,-10,1028,3,8.04,0,0
2010,2,4,9,-19,-5,1028,3,12.06,0,0
2010,2,4,10,-20,-3,1028,3,15.19,0,0
2010,2,4,11,-20,-2,1028,2,4.02,0,0
2010,2,4,12,-22,0,1027,3,3.13,0,0
2010,2,4,13,-22,1,1025,3,7.15,0,0
2010,2,4,14,-22,1,1025,2,1.79,0,0
2010,2,4,15,-23,1,1024,2,4.92,0,0
2010,2,4,16,-23,1,1024,2,6.71,0,0
2010,2,4,17,-22,0,1024,2,8.5,0,0
2010,2,4,18,-20,-4,1025,2,11.63,0,0
2010,2,4,19,-22,-3,1026,2,14.76,0,0
2010,2,4,20,-22,-3,1026,2,15.65,0,0
2010,2,4,21,-20,-5,1027,3,1.79,0,0
2010,2,4,22,-21,-3,1027,1,0.89,0,0
2010,2,4,23,-19,-4,1027,2,1.79,0,0
2010,2,5,0,-19,-4,1027,2,4.92,0,0
2010,2,5,1,-19,-4,1027,2,8.05,0,0
2010,2,5,2,-19,-4,1028,1,0.89,0,0
2010,2,5,3,-19,-5,1028,2,1.79,0,0
2010,2,5,4,-15,-5,1028,4,1.79,0,0
2010,2,5,5,-13,-6,1028,2,0.89,0,0
2010,2,5,6,-13,-7,1029,1,0.89,0,0
2010,2,5,7,-12,-7,1030,1,1.78,0,0
2010,2,5,8,-19,-6,1030,2,3.13,0,0
2010,2,5,9,-18,-5,1031,2,4.92,0,0
2010,2,5,10,-14,-4,1031,1,1.79,0,0
2010,2,5,11,-13,-3,1031,4,1.79,0,0
2010,2,5,12,-14,-2,1031,4,3.58,0,0
2010,2,5,13,-13,-1,1030,4,6.71,0,0
2010,2,5,14,-14,-1,1029,1,1.79,0,0
2010,2,5,15,-13,-1,1029,4,1.79,0,0
2010,2,5,16,-12,-1,1029,4,3.58,0,0
2010,2,5,17,-12,-2,1030,4,5.37,0,0
2010,2,5,18,-12,-4,1030,4,6.26,0,0
2010,2,5,19,-13,-4,1031,4,8.05,0,0
2010,2,5,20,-13,-5,1031,4,8.94,0,0
2010,2,5,21,-12,-5,1032,4,9.83,0,0
2010,2,5,22,-12,-6,1033,4,11.62,0,0
2010,2,5,23,-11,-6,1033,4,13.41,0,0
2010,2,6,0,-11,-7,1033,4,15.2,0,0
2010,2,6,1,-11,-8,1033,4,16.99,0,0
2010,2,6,2,-11,-8,1033,4,18.78,0,0
2010,2,6,3,-11,-8,1033,4,20.57,0,0
2010,2,6,4,-11,-7,1032,4,23.7,0,0
2010,2,6,5,-11,-7,1032,4,25.49,0,0
2010,2,6,6,-12,-7,1032,4,27.28,0,0
2010,2,6,7,-12,-7,1032,4,29.07,0,0
2010,2,6,8,-13,-7,1033,1,0.89,0,0
2010,2,6,9,-12,-6,1033,4,1.79,1,0
2010,2,6,10,-11,-5,1032,4,4.92,0,0
2010,2,6,11,-11,-4,1032,4,8.05,0,0
2010,2,6,12,-11,-3,1031,4,11.18,0,0
2010,2,6,13,-11,-3,1030,4,15.2,0,0
2010,2,6,14,-12,-2,1029,4,19.22,0,0
2010,2,6,15,-12,-2,1029,4,22.35,0,0
2010,2,6,16,-12,-2,1028,4,25.48,0,0
2010,2,6,17,-12,-2,1027,4,29.5,0,0
2010,2,6,18,-10,-3,1028,4,33.52,0,0
2010,2,6,19,-9,-3,1029,4,35.31,1,0
2010,2,6,20,-7,-4,1029,4,37.1,2,0
2010,2,6,21,-6,-5,1028,4,38.89,3,0
2010,2,6,22,-6,-5,1028,4,42.02,4,0
2010,2,6,23,-6,-5,1027,4,45.15,5,0
2010,2,7,0,-6,-5,1027,4,46.94,6,0
2010,2,7,1,-7,-5,1026,4,48.73,7,0
2010,2,7,2,-7,-5,1025,1,0.89,8,0
2010,2,7,3,-7,-5,1025,1,1.78,9,0
2010,2,7,4,-7,-6,1024,3,0.89,10,0
2010,2,7,5,-7,-6,1024,1,0.89,0,0
2010,2,7,6,-7,-6,1024,3,0.89,0,0
2010,2,7,7,-7,-6,1023,3,1.78,0,0
2010,2,7,8,-6,-5,1024,2,1.79,0,0
2010,2,7,9,-6,-5,1024,3,1.79,1,0
2010,2,7,10,-6,-4,1023,3,3.58,0,0
2010,2,7,11,-6,-4,1023,1,0.89,0,0
2010,2,7,12,-6,-3,1023,1,1.78,0,0
2010,2,7,13,-7,-3,1022,1,2.67,0,0
2010,2,7,14,-7,-3,1021,1,3.56,0,0
2010,2,7,15,-6,-2,1020,4,1.79,0,0
2010,2,7,16,-6,-2,1020,4,3.58,0,0
2010,2,7,17,-6,-3,1020,4,5.37,0,0
2010,2,7,18,-7,-4,1020,1,0.89,0,0
2010,2,7,19,-7,-5,1021,4,0.89,0,0
2010,2,7,20,-7,-5,1021,4,1.78,0,0
2010,2,7,21,-6,-4,1022,4,2.67,0,0
2010,2,7,22,-5,-3,1022,1,0.89,0,0
2010,2,7,23,-7,-5,1020,2,1.79,0,0
2010,2,8,0,-6,-4,1021,1,0.89,0,0
2010,2,8,1,-6,-5,1020,1,1.34,0,0
2010,2,8,2,-7,-6,1020,4,0.89,0,0
2010,2,8,3,-8,-6,1020,2,0.89,0,0
2010,2,8,4,-6,-5,1019,1,0.89,0,0
2010,2,8,5,-6,-4,1019,2,1.79,0,0
2010,2,8,6,-6,-4,1019,3,1.79,0,0
2010,2,8,7,-6,-4,1020,3,4.92,0,0
2010,2,8,8,-6,-4,1019,3,8.05,0,0
2010,2,8,9,-5,-3,1020,3,12.07,0,0
2010,2,8,10,-5,-2,1020,3,15.2,0,0
2010,2,8,11,-5,-1,1019,1,0.89,0,0
2010,2,8,12,-5,0,1019,1,2.68,0,0
2010,2,8,13,-5,2,1017,3,1.79,0,0
2010,2,8,14,-5,4,1017,1,0.89,0,0
2010,2,8,15,-5,5,1017,4,1.79,0,0
2010,2,8,16,-4,4,1017,4,4.92,0,0
2010,2,8,17,-4,3,1017,4,6.71,0,0
2010,2,8,18,-5,1,1019,1,0.89,0,0
2010,2,8,19,-4,0,1020,4,0.89,0,0
2010,2,8,20,-4,-1,1020,1,0.89,0,0
2010,2,8,21,-5,-2,1020,1,1.78,0,0
2010,2,8,22,-4,-2,1021,1,2.23,0,0
2010,2,8,23,-4,-3,1021,1,3.12,0,0
2010,2,9,0,-5,-3,1021,3,1.79,0,0
2010,2,9,1,-5,-3,1022,4,0.89,0,0
2010,2,9,2,-6,-4,1022,1,0.89,0,0
2010,2,9,3,-5,-3,1022,3,0.89,0,0
2010,2,9,4,-6,-5,1022,3,2.68,0,0
2010,2,9,5,-6,-5,1022,3,5.81,0,0
2010,2,9,6,-5,-4,1023,1,0.89,0,0
2010,2,9,7,-5,-4,1023,1,1.34,0,0
2010,2,9,8,-4,-3,1024,1,2.23,0,0
2010,2,9,9,-9,1,1025,3,4.02,0,0
2010,2,9,10,-15,2,1025,3,8.04,0,0
2010,2,9,11,-17,3,1025,2,3.13,0,0
2010,2,9,12,-18,4,1025,2,4.92,0,0
2010,2,9,13,-16,4,1024,1,0.89,0,0
2010,2,9,14,-14,5,1023,1,1.78,0,0
2010,2,9,15,-13,4,1023,4,1.79,0,0
2010,2,9,16,-12,4,1023,1,0.89,0,0
2010,2,9,17,-11,3,1024,4,1.79,0,0
2010,2,9,18,-10,2,1024,4,3.58,0,0
2010,2,9,19,-7,2,1025,4,6.71,0,0
2010,2,9,20,-6,0,1025,1,0.89,0,0
2010,2,9,21,-8,-1,1026,2,3.13,0,0
2010,2,9,22,-15,1,1026,2,8.05,0,0
2010,2,9,23,-18,1,1027,2,12.07,0,0
2010,2,10,0,-20,0,1028,2,16.09,0,0
2010,2,10,1,-19,0,1028,2,21.01,0,0
2010,2,10,2,-21,-1,1028,2,25.03,0,0
2010,2,10,3,-21,-1,1029,2,29.95,0,0
2010,2,10,4,-22,-2,1029,2,34.87,0,0
2010,2,10,5,-22,-2,1030,2,39.79,0,0
2010,2,10,6,-22,-3,1030,2,45.6,0,0
2010,2,10,7,-22,-3,1031,2,51.41,0,0
2010,2,10,8,-23,-4,1032,2,58.56,0,0
2010,2,10,9,-23,-4,1033,2,65.71,0,0
2010,2,10,10,-22,-3,1033,2,71.52,0,0
2010,2,10,11,-24,-2,1032,2,77.33,0,0
2010,2,10,12,-24,-1,1032,2,83.14,0,0
2010,2,10,13,-26,0,1031,3,5.81,0,0
2010,2,10,14,-26,0,1030,2,5.81,0,0
2010,2,10,15,-22,0,1030,2,11.62,0,0
2010,2,10,16,-22,0,1030,2,17.43,0,0
2010,2,10,17,-23,-1,1030,2,24.58,0,0
2010,2,10,18,-23,-1,1031,2,31.73,0,0
2010,2,10,19,-22,-1,1032,2,38.88,0,0
2010,2,10,20,-22,-2,1032,2,44.69,0,0
2010,2,10,21,-21,-2,1033,2,50.5,0,0
2010,2,10,22,-22,-2,1034,2,56.31,0,0
2010,2,10,23,-21,-3,1035,2,61.23,0,0
2010,2,11,0,-22,-3,1035,2,67.04,0,0
2010,2,11,1,-22,-3,1035,2,72.85,0,0
2010,2,11,2,-22,-3,1035,2,77.77,0,0
2010,2,11,3,-22,-4,1035,2,82.69,0,0
2010,2,11,4,-23,-4,1034,2,89.84,0,0
2010,2,11,5,-23,-5,1034,2,95.65,0,0
2010,2,11,6,-23,-5,1035,3,5.81,0,0
2010,2,11,7,-22,-6,1036,3,9.83,0,0
2010,2,11,8,-22,-5,1037,3,14.75,0,0
2010,2,11,9,-22,-4,1037,3,19.67,0,0
2010,2,11,10,-22,-4,1037,3,25.48,0,0
2010,2,11,11,-22,-3,1037,2,5.81,0,0
2010,2,11,12,-22,-3,1036,2,11.62,0,0
2010,2,11,13,-24,-2,1036,3,4.92,0,0
2010,2,11,14,-23,-2,1035,2,4.02,0,0
2010,2,11,15,-23,-2,1035,2,7.15,0,0
2010,2,11,16,-23,-2,1035,3,4.02,0,0
2010,2,11,17,-23,-2,1035,2,4.92,0,0
2010,2,11,18,-22,-3,1035,2,8.05,0,0
2010,2,11,19,-21,-3,1036,2,11.18,0,0
2010,2,11,20,-21,-5,1036,3,3.13,0,0
2010,2,11,21,-21,-5,1036,3,8.05,0,0
2010,2,11,22,-20,-5,1037,3,11.18,0,0
2010,2,11,23,-21,-5,1038,2,4.02,0,0
2010,2,12,0,-22,-5,1038,2,9.83,0,0
2010,2,12,1,-22,-6,1038,2,14.75,0,0
2010,2,12,2,-22,-6,1038,2,18.77,0,0
2010,2,12,3,-22,-7,1037,2,22.79,0,0
2010,2,12,4,-23,-8,1037,3,3.13,0,0
2010,2,12,5,-22,-8,1037,3,7.15,0,0
2010,2,12,6,-22,-9,1038,3,11.17,0,0
2010,2,12,7,-23,-9,1038,3,14.3,0,0
2010,2,12,8,-21,-9,1038,3,17.43,0,0
2010,2,12,9,-22,-6,1038,2,4.02,0,0
2010,2,12,10,-22,-5,1037,2,7.15,0,0
2010,2,12,11,-22,-4,1036,3,3.13,0,0
2010,2,12,12,-23,-3,1035,1,3.13,0,0
2010,2,12,13,-23,-2,1034,3,3.13,0,0
2010,2,12,14,-23,-1,1033,3,6.26,0,0
2010,2,12,15,-23,-1,1032,1,1.79,0,0
2010,2,12,16,-23,-1,1032,2,1.79,0,0
2010,2,12,17,-23,-1,1031,2,3.58,0,0
2010,2,12,18,-22,-3,1031,2,5.37,0,0
2010,2,12,19,-21,-4,1032,4,0.89,0,0
2010,2,12,20,-19,-5,1032,1,0.89,0,0
2010,2,12,21,-18,-6,1032,1,1.34,0,0
2010,2,12,22,-16,-8,1032,1,1.79,0,0
2010,2,12,23,-18,-8,1032,2,0.89,0,0
2010,2,13,0,-18,-8,1031,3,3.13,0,0
2010,2,13,1,-18,-11,1031,3,6.26,0,0
2010,2,13,2,-19,-8,1031,3,8.05,0,0
2010,2,13,3,-19,-11,1030,3,11.18,0,0
2010,2,13,4,-19,-10,1030,3,14.31,0,0
2010,2,13,5,-19,-11,1030,3,16.1,0,0
2010,2,13,6,-19,-11,1030,3,19.23,0,0
2010,2,13,7,-19,-11,1030,3,21.02,0,0
2010,2,13,8,-17,-10,1031,3,24.15,0,0
2010,2,13,9,-17,-7,1031,1,0.89,0,0
2010,2,13,10,-18,-5,1031,1,1.78,0,0
2010,2,13,11,-18,-3,1030,4,1.79,0,0
2010,2,13,12,-19,0,1029,1,0.89,0,0
2010,2,13,13,-20,1,1028,4,1.79,0,0
2010,2,13,14,-20,3,1027,1,1.79,0,0
2010,2,13,15,-20,3,1026,4,3.13,0,0
2010,2,13,16,-20,3,1026,4,7.15,0,0
2010,2,13,17,-20,2,1026,4,11.17,0,0
2010,2,13,18,-18,0,1026,4,15.19,0,0
2010,2,13,19,-15,-1,1027,4,18.32,0,0
2010,2,13,20,-15,0,1027,4,22.34,0,0
2010,2,13,21,-15,-4,1027,1,0.89,0,0
2010,2,13,22,-13,-5,1028,1,1.78,0,0
2010,2,13,23,-13,-6,1028,1,2.67,0,0
2010,2,14,0,-13,-7,1028,2,0.89,0,0
2010,2,14,1,-14,-7,1029,1,0.89,0,0
2010,2,14,3,-14,-6,1030,3,6.26,0,0
2010,2,14,4,-14,-5,1030,3,10.28,0,0
2010,2,14,5,-17,-3,1030,3,15.2,0,0
2010,2,14,6,-17,-3,1031,2,4.02,0,0
2010,2,14,7,-18,-4,1032,3,4.02,0,0
2010,2,14,8,-20,-3,1033,3,8.94,0,0
2010,2,14,9,-21,-3,1034,3,14.75,0,0
2010,2,14,10,-22,-3,1035,3,20.56,0,0
2010,2,14,11,-22,-3,1035,2,5.81,0,0
2010,2,14,12,-23,-2,1035,3,4.92,0,0
2010,2,14,13,-24,-2,1033,2,4.92,0,0
2010,2,14,14,-23,-2,1033,2,9.84,0,0
2010,2,14,15,-24,-2,1032,2,13.86,0,0
2010,2,14,16,-24,-2,1032,2,17.88,0,0
2010,2,14,17,-23,-2,1032,2,21.9,0,0
2010,2,14,18,-23,-4,1033,2,23.69,0,0
2010,2,14,19,-22,-5,1033,1,0.89,0,0
2010,2,14,20,-23,-5,1035,3,1.79,0,0
2010,2,14,21,-22,-8,1035,3,4.92,0,0
2010,2,14,22,-21,-7,1036,3,8.05,0,0
2010,2,14,23,-22,-8,1036,3,11.18,0,0
2010,2,15,0,-21,-7,1036,2,4.02,0,0
2010,2,15,1,-22,-7,1037,2,8.04,0,0
2010,2,15,2,-22,-7,1036,2,12.96,0,0
2010,2,15,3,-22,-8,1037,1,0.89,0,0
2010,2,15,4,-22,-8,1036,1,1.78,0,0
2010,2,15,5,-22,-9,1036,2,3.13,0,0
2010,2,15,6,-22,-9,1036,2,7.15,0,0
2010,2,15,7,-22,-10,1037,3,4.02,0,0
2010,2,15,8,-21,-9,1037,3,7.15,0,0
2010,2,15,9,-22,-6,1038,3,10.28,0,0
2010,2,15,10,-23,-5,1038,3,12.07,0,0
2010,2,15,11,-23,-4,1037,3,15.2,0,0
2010,2,15,12,-23,-3,1036,3,16.99,0,0
