"dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
17,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194
17,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194
17,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537
17,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836
18,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284
18,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239
18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642
18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642
18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194
18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194
18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642
18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343
18,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0
18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045
18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896
18,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0
19,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0
19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343
19,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343
19,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343
19,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896
19,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896
19,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045
19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045
19,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045
19,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343
19,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896
19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896
19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836
19,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537
19,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836
19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881
19,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284
19,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836
19,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179
19,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985
19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179
19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642
19,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627
20,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881
20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0
20,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0
20,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642
20,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642
20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239
20,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239
20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239
20,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836
20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239
20,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985
20,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642
20,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0
20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045
20,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343
20,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194
20,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343
20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045
20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194
20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284
20,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836
20,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537
20,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836
20,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284
21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537
21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537
21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642
21,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985
21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896
21,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179
21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537
21,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836
21,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284
21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582
21,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627
21,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627
21,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821
21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821
21,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224
21,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478
21,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582
21,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582
21,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537
21,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284
21,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179
21,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836
21,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881
21,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284
22,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537
22,1,0,1,1,0,6,0,2,0.04,0,0.41,0.3881
22,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537
22,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836
22,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985
22,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239
22,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836
22,1,0,1,8,0,6,0,1,0.02,0,0.44,0.3284
22,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537
22,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642
22,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343
22,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045
22,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0
22,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045
22,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0
22,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194
22,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0
22,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194
22,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343
22,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642
22,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896
22,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0
22,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045
23,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045
23,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045
23,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343
23,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343
23,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045
23,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045
23,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642
23,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642
23,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582
23,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881
23,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239
23,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627
23,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881
23,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582
23,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582
23,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284
23,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881
23,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537
23,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836
23,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537
23,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194
23,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194
23,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239
24,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194
24,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194
24,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537
24,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343
24,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343
24,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896
24,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0
24,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0
24,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0
24,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0
24,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343
24,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194
24,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239
24,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239
24,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642
24,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537
24,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537
24,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194
24,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642
24,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194
24,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642
24,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239
24,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537
25,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836
25,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642
25,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239
25,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045
25,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239
25,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045
25,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239
25,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343
25,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896
25,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045
25,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343
25,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896
25,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343
25,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0
25,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0
25,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0
25,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0
25,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896
25,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642
25,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194
25,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194
25,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642
25,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642
26,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343
26,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343
26,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194
26,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836
26,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836
26,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985
26,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985
26,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985
26,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836
26,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284
26,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284
26,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284
26,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582
26,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627
26,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284
26,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582
27,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194
27,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045
27,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896
27,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896
27,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896
27,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896
27,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896
27,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642
28,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343
28,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343
28,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642
28,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045
28,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045
28,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343
28,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896
28,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896
28,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896
28,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045
28,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045
28,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045
28,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045
28,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0
28,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0
28,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0
28,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343
28,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194
28,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343
28,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194
28,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343
28,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582
28,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239
29,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582
29,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194
29,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642
29,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343
29,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045
29,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343
29,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045
29,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642
29,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896
29,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045
29,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343
29,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194
29,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642
29,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343
29,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537
29,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642
29,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0
29,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343
29,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537
29,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896
29,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896
29,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896
29,1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896
30,1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045
30,1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0
30,1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0
30,1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0
30,1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0
30,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0
30,1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0
30,1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0
30,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0
30,1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0
30,1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0
30,1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045
30,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045
30,1,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896
30,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0
30,1,0,1,16,0,0,0,1,0.3,0.3333,0.56,0
30,1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.194
30,1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642
30,1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.194
30,1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045
30,1,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642
30,1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194
30,1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836
31,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239
31,1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537
31,1,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.194
31,1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.194
31,1,0,1,4,0,1,1,1,0.2,0.197,0.59,0.2239
31,1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836
31,1,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284
31,1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836
31,1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836
31,1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985
31,1,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.194
31,1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.194
31,1,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045
31,1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0
31,1,0,1,14,0,1,1,2,0.18,0.197,0.55,0.1343
31,1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343
31,1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.194
31,1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.194
31,1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239
31,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045
31,1,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642
31,1,0,1,21,0,1,1,3,0.16,0.197,0.59,0.0896
31,1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045
31,1,0,1,23,0,1,1,2,0.16,0.197,0.64,0.0896
32,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045
32,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045
32,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0
32,1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0
32,1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0
32,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0
32,1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0
32,1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0
32,1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0
32,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0
32,1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0
32,1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0
32,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0
32,1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896
32,1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0
32,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343
32,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0
32,1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045
32,1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343
32,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343
32,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343
32,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896
32,1,0,2,23,0,2,1,3,0.2,0.197,0.93,0.194
33,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045
33,1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.194
33,1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343
33,1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343
33,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836
33,1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045
33,1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045
33,1,0,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239
33,1,0,2,8,0,3,1,3,0.22,0.2121,0.93,0.2239
33,1,0,2,9,0,3,1,2,0.24,0.2576,0.93,0.0896
33,1,0,2,10,0,3,1,2,0.22,0.2727,1,0
33,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.194
33,1,0,2,12,0,3,1,2,0.24,0.2273,0.93,0.2239
33,1,0,2,13,0,3,1,1,0.34,0.3333,0.93,0.1642
33,1,0,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881
33,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284
33,1,0,2,16,0,3,1,1,0.36,0.3333,0.71,0.2985
33,1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224
33,1,0,2,18,0,3,1,1,0.34,0.2879,0.42,0.5522
33,1,0,2,19,0,3,1,1,0.28,0.2424,0.45,0.4925
33,1,0,2,20,0,3,1,1,0.24,0.197,0.48,0.5522
33,1,0,2,21,0,3,1,1,0.22,0.197,0.47,0.3284
33,1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537
33,1,0,2,23,0,3,1,1,0.2,0.1667,0.44,0.4478
34,1,0,2,0,0,4,1,1,0.2,0.1667,0.4,0.4478
34,1,0,2,1,0,4,1,1,0.2,0.1515,0.44,0.5224
34,1,0,2,2,0,4,1,1,0.18,0.1667,0.43,0.2537
34,1,0,2,3,0,4,1,1,0.18,0.1667,0.43,0.2537
34,1,0,2,5,0,4,1,1,0.16,0.1364,0.5,0.2985
34,1,0,2,6,0,4,1,1,0.16,0.1364,0.43,0.3582
34,1,0,2,7,0,4,1,1,0.14,0.1212,0.5,0.3284
34,1,0,2,8,0,4,1,1,0.14,0.1212,0.5,0.3582
34,1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985
34,1,0,2,10,0,4,1,1,0.18,0.1515,0.43,0.3284
34,1,0,2,11,0,4,1,1,0.18,0.1364,0.43,0.4478
34,1,0,2,12,0,4,1,1,0.2,0.1818,0.4,0.3582
34,1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179
34,1,0,2,14,0,4,1,1,0.22,0.197,0.37,0.3881
34,1,0,2,15,0,4,1,1,0.22,0.197,0.37,0.3284
34,1,0,2,16,0,4,1,1,0.22,0.2121,0.37,0.2537
34,1,0,2,17,0,4,1,1,0.2,0.197,0.4,0.194
34,1,0,2,18,0,4,1,1,0.2,0.2121,0.4,0.1642
34,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0
34,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896
34,1,0,2,21,0,4,1,1,0.18,0.2121,0.55,0.1045
34,1,0,2,22,0,4,1,1,0.18,0.2121,0.51,0.0896
34,1,0,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045
35,1,0,2,0,0,5,1,2,0.2,0.2576,0.44,0
35,1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0
35,1,0,2,2,0,5,1,2,0.14,0.1667,0.63,0.1045
35,1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045
35,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343
35,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0
35,1,0,2,7,0,5,1,1,0.14,0.2121,0.59,0
35,1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343
35,1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343
35,1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343
35,1,0,2,11,0,5,1,1,0.22,0.2273,0.51,0.1642
35,1,0,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642
35,1,0,2,13,0,5,1,2,0.26,0.2576,0.5,0.2239
35,1,0,2,14,0,5,1,2,0.28,0.2727,0.45,0.1642
35,1,0,2,15,0,5,1,2,0.28,0.2727,0.48,0.2537
35,1,0,2,16,0,5,1,2,0.3,0.2879,0.42,0.2239
35,1,0,2,17,0,5,1,2,0.26,0.2727,0.56,0.1343
35,1,0,2,18,0,5,1,2,0.24,0.2576,0.6,0.1045
35,1,0,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343
35,1,0,2,20,0,5,1,2,0.24,0.2424,0.65,0.1642
35,1,0,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642
35,1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642
35,1,0,2,23,0,5,1,2,0.24,0.2424,0.7,0.1343
36,1,0,2,0,0,6,0,2,0.24,0.2424,0.7,0.1642
36,1,0,2,1,0,6,0,2,0.24,0.2424,0.65,0.1642
36,1,0,2,2,0,6,0,2,0.24,0.2424,0.75,0.1642
36,1,0,2,3,0,6,0,2,0.24,0.2424,0.75,0.1642
36,1,0,2,4,0,6,0,3,0.22,0.2273,0.93,0.1343
