"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time"
8,280.5,0,0,90,2,18,636
8,280.3,0,0,90,2,18,637
8,279.58,0,0,75,2,1,638
8,278.78,0,0,75,2,1,639
8,278.5,0,0,90,2,18,640
8,276.93,0,0,75,2,1,641
8,276.03,0,0,40,2,23,642
8,275.01,0,0,40,2,23,643
8,273.87,0,0,40,2,23,644
8,272.99,0,0,1,1,26,645
8,272.41,0,0,1,1,26,646
8,272.31,0,0,1,1,26,647
8,272.39,0,0,1,1,26,648
8,271.73,0,0,1,1,26,649
8,271.54,0,0,1,1,26,650
8,271.12,0,0,1,1,26,651
8,271.17,0,0,20,2,3,652
8,273.11,0,0,20,2,3,653
8,276.01,0,0,20,2,3,654
8,278.27,0,0,20,2,3,655
8,279.84,0,0,20,2,3,656
8,280.68,0,0,40,2,23,657
8,281.22,0,0,20,2,3,658
8,281.8,0,0,20,2,3,659
8,282.2,0,0,40,2,23,660
8,281.48,0,0,20,2,3,661
8,280,0,0,20,2,3,662
8,278.48,0,0,20,2,3,663
8,276.86,0,0,20,2,3,664
8,275.45,0,0,1,1,26,665
8,274.05,0,0,1,1,26,666
8,272.75,0,0,1,1,26,667
8,271.73,0,0,1,1,26,668
8,270.91,0,0,1,1,26,669
8,270.15,0,0,1,1,26,670
8,269.68,0,0,1,1,26,671
8,269.44,0,0,1,1,26,672
8,268.96,0,0,1,1,26,673
8,268.61,0,0,1,1,26,674
8,268.74,0,0,1,1,26,675
8,268.45,0,0,20,2,3,676
8,270.9,0,0,1,1,26,677
8,273.45,0,0,1,1,26,678
8,275.9,0,0,20,2,3,679
8,278.7,0,0,20,2,3,680
8,280.25,0,0,20,2,3,681
8,281.67,0,0,1,1,26,682
8,283.03,0,0,1,1,26,683
8,283.13,0,0,1,1,26,684
8,283.04,0,0,20,2,3,685
8,281.3,0,0,20,2,3,686
8,279.84,0,0,40,2,23,687
8,278.88,0,0,40,2,23,688
8,278.51,0,0,90,2,18,689
8,279.26,0,0,90,2,18,690
8,279.21,0,0,90,3,10,691
8,278.85,0,0,90,2,18,692
8,277.59,0,0,75,5,6,693
8,277.01,0,0,40,2,23,694
8,277.15,0,0,75,2,1,695
8,277.9,0,0,75,2,1,696
8,278.31,0,0,90,2,18,697
8,278.63,0,0,90,2,18,698
8,278.22,0,0,90,2,18,699
8,277.58,0,0,75,2,1,700
8,278.02,0,0,40,2,23,701
8,278.37,0,0,90,2,18,702
8,278.78,0,0,90,2,18,703
8,278.78,0,0,75,2,1,704
8,279.59,0,0,75,2,1,705
8,279.64,0,0,1,1,26,706
8,280,0,0,40,2,23,707
8,279.76,0,0,40,2,23,708
8,278.9,0,0,40,2,23,709
8,277.06,0,0,40,2,23,710
8,275.29,0,0,40,2,23,711
8,274.98,0,0,20,2,3,712
8,273.31,0,0,20,2,3,713
8,272.77,0,0,1,1,26,714
8,272.06,0,0,1,1,26,715
8,272.01,0,0,20,2,3,716
8,271.8,0,0,75,2,1,717
8,271.3,0,0,75,2,1,718
8,270.41,0,0,20,2,3,719
8,269.9,0,0,20,2,3,720
8,269.56,0,0,1,1,26,721
8,269.39,0,0,20,2,3,722
8,269.24,0,0,20,2,3,723
8,268.99,0,0,40,2,23,724
8,271.47,0,0,75,2,1,725
8,272.85,0,0,75,2,1,726
8,273.93,0,0,75,2,1,727
8,274.85,0,0,75,2,1,728
8,275.43,0,0,75,2,1,729
8,275.73,0,0,40,2,23,730
8,275.9,0,0,40,2,23,731
8,276.29,0,0,75,2,1,732
8,276.41,0,0,75,2,1,733
8,276.29,0,0,75,2,1,734
8,276.13,0,0,90,2,18,735
8,275.93,0,0,90,2,18,736
8,275.93,0,0,90,2,18,737
8,275.67,0,0,90,2,18,738
8,275.58,0,0,90,2,18,739
8,275.67,0,0,90,2,18,740
8,275.6,0,0,90,2,18,741
8,275.77,0,0,90,2,18,741
8,275.42,0,0,90,2,18,742
8,275.47,0,0,90,2,18,743
8,275.33,0,0,90,2,18,744
8,275.08,0,0,90,2,18,745
8,275.08,0,0,90,2,18,746
8,275.09,0,0,90,7,12,747
8,275.09,0,0,90,9,9,747
8,275.44,0,0,90,2,18,748
8,276.1,0,0,90,2,18,749
8,276.45,0,0,90,2,18,750
8,276.76,0,0,90,2,18,751
8,277.11,0,0,90,2,18,752
8,278.13,0,0,90,2,18,753
8,278.44,0,0,90,2,18,754
8,278.44,0,0,90,2,18,755
8,278.09,0,0,90,2,18,756
8,277.72,0,0,90,2,18,757
8,277.41,0,0,90,2,18,758
8,277.2,0,0,90,2,18,759
8,277.06,0,0,90,2,18,760
8,276.7,0,0,90,2,18,761
8,276.54,0,0,90,7,12,762
8,276.07,0,0,90,2,18,763
8,275.67,0,0,75,2,1,764
8,274.97,0,0,40,2,23,765
8,274.86,0,0,20,2,3,766
8,273.45,0,0,75,6,16,767
8,272.66,0,0,20,2,3,768
8,272.18,0,0,20,2,3,769
8,272.32,0,0,1,1,26,770
8,272.69,0,0,90,2,18,771
8,274.26,0,0,90,2,18,772
8,275.99,0,0,90,2,18,773
8,277.35,0,0,90,2,18,774
8,277.83,0,0,90,2,18,775
8,278.47,0,0,90,2,18,776
8,278.71,0,0,46,1,26,777
8,280.56,0,0,46,1,26,778
8,280.56,0,0,46,1,26,779
8,279.26,0,0,46,1,26,780
8,280.56,0,0,46,1,26,781
8,280.56,0,0,46,1,26,782
8,280.56,0,0,46,1,26,783
8,280.56,0,0,46,1,26,784
8,280.56,0,0,46,1,26,785
8,274.41,0,0,98,1,26,786
8,274.41,0,0,98,1,26,787
8,274.41,0,0,98,1,26,788
8,274.41,0,0,98,1,26,789
8,274.41,0,0,98,1,26,790
8,274.41,0,0,98,1,26,791
8,274.91,0,0,99,1,26,792
8,274.91,0,0,99,1,26,793
8,274.91,0,0,99,1,26,794
8,274.91,0,0,99,1,26,795
8,277.12,0,0,90,6,16,796
8,278.04,0,0,90,2,18,797
8,278.19,0,0,90,2,18,798
8,278.38,0,0,90,2,18,799
8,278.59,0,0,90,6,16,800
8,278.65,0,0,90,6,16,801
8,278.74,0,0,90,5,6,802
8,278.74,0,0,90,6,16,802
8,278.87,0,0,90,5,6,803
8,278.87,0,0,90,6,16,803
8,279.02,0,0,90,5,6,804
8,279.02,0,0,90,6,16,804
8,278.84,0,0,90,5,6,805
8,278.84,0,0,90,3,7,805
8,278.84,0,0,90,6,16,805
8,278.56,0,0,90,5,6,806
8,278.56,0,0,90,7,12,806
8,278.56,0,0,90,3,2,806
8,278.5,0,0,90,5,6,807
8,278.5,0,0,90,6,16,807
8,278.03,0,0,90,5,6,808
8,278.03,0,0,90,7,12,808
8,278.03,0,0,90,6,16,808
8,277.28,0,0,90,7,12,809
8,277.28,0,0,90,6,16,809
8,277.06,0,0,90,7,12,810
8,277.06,0,0,90,6,16,810
8,277.06,0,0,90,7,17,810
8,277.06,0,0,90,9,30,810
8,276.83,0,0,90,7,12,811
8,276.83,0,0,90,6,16,811
8,276.83,0,0,90,7,17,811
8,277.15,0,0,90,7,12,812
8,277.15,0,0,90,6,16,812
8,277.57,0,0,90,7,12,813
8,277.57,0,0,90,6,16,813
8,277.51,0,0,90,7,12,814
8,277.51,0,0,90,6,16,814
8,277.51,0,0,90,3,10,814
8,277.41,0,0,90,3,10,815
8,277.41,0,0,90,6,16,815
8,277.68,0,0,90,6,16,816
8,277.68,0,0,90,3,2,816
8,278.15,0,0,90,2,18,817
8,278.42,0,0,90,2,18,818
8,278.61,0,0,90,2,18,819
8,279.14,0,0,90,2,18,820
8,278.99,0,0,90,2,18,821
8,278.83,0,0,90,7,12,822
8,278.57,0,0,90,7,12,823
8,278.57,0,0,90,3,10,823
8,278.21,0,0,90,7,12,824
8,278.21,0,0,90,6,16,824
8,278.21,0,0,90,3,2,824
8,278.21,0,0,90,3,10,824
8,277.96,0,0,90,6,16,825
8,277.96,0,0,90,7,17,825
8,277.51,0,0,90,6,16,826
8,277.18,0,0,90,2,18,827
8,277.08,0,0,90,2,18,828
8,276.98,0,0,90,2,18,829
8,276.93,0,0,90,7,12,830
8,276.76,0,0,90,2,18,831
8,276.79,0,0,90,2,18,832
8,276.64,0,0,90,2,18,833
8,276.41,0,0,90,2,18,834
8,276.32,0,0,90,2,18,835
8,276.32,0,0,90,2,18,836
8,276.29,0,0,90,2,18,837
8,276.29,0,0,90,2,18,838
8,276.38,0,0,90,2,18,839
8,276.94,0,0,90,2,18,840
8,277.39,0,0,90,2,18,841
8,278.31,0,0,90,2,18,842
8,278.71,0,0,90,2,18,843
8,279.86,0,0,90,2,18,844
8,279.97,0,0,75,2,1,845
8,280.53,0,0,90,2,18,846
8,280.57,0,0,90,2,18,847
8,280.3,0,0,90,2,18,848
8,279.79,0,0,90,2,18,849
8,278.91,0,0,90,2,18,850
8,277.79,0,0,40,2,23,851
8,277,0,0,75,2,1,852
8,276.52,0,0,75,2,1,853
8,276.25,0,0,40,2,23,854
8,276.1,0,0,90,2,18,855
8,276.1,0,0,75,2,1,856
8,275.91,0,0,40,2,23,857
8,275.69,0,0,40,2,23,858
8,275.4,0,0,40,2,23,859
8,275.44,0,0,20,2,3,860
8,275.35,0,0,20,2,3,861
8,275.4,0,0,1,1,26,862
8,275.4,0,0,1,1,26,863
8,275.89,0,0,1,1,26,864
8,277.07,0,0,1,1,26,865
8,278.66,0,0,1,1,26,866
8,282.16,0,0,75,2,1,867
8,282.49,0,0,1,1,26,868
8,284.21,0,0,40,2,23,869
8,284.57,0,0,40,2,23,870
8,284.64,0,0,75,2,1,871
8,284.11,0,0,40,2,23,872
8,282.06,0,0,40,2,23,873
8,279.8,0,0,20,2,3,874
8,278.54,0,0,20,2,3,875
8,278.09,0,0,1,1,26,876
8,277.88,0,0,1,1,26,877
8,277.36,0,0,20,2,3,878
8,277.25,0,0,20,2,3,879
8,276.64,0,0,1,1,26,880
8,275.98,0,0,1,1,26,881
8,275.73,0,0,1,1,26,882
8,275.63,0,0,20,2,3,883
8,275.29,0,0,20,2,3,884
8,275.25,0,0,75,2,1,885
8,275.1,0,0,40,6,16,886
8,275.23,0,0,40,2,23,887
8,276.09,0,0,20,2,3,888
8,277.86,0,0,20,2,3,889
8,280.05,0,0,20,2,3,890
8,281.75,0,0,20,2,3,891
8,283.15,0,0,20,2,3,892
8,283.99,0,0,75,2,1,893
8,284.03,0,0,75,2,1,894
8,283.98,0,0,1,1,26,895
8,283,0,0,1,1,26,896
8,281.46,0,0,90,2,18,897
8,280.71,0,0,90,2,18,898
8,280.24,0,0,90,2,18,899
8,280.18,0,0,90,2,18,900
8,280.08,0,0,90,2,18,901
8,280.23,0,0,90,2,18,902
8,280.33,0,0,90,2,18,903
8,280.27,0,0,90,5,6,904
8,279.87,0,0,90,3,10,905
8,279.87,0,0,90,7,12,905
8,279.87,0,0,90,5,6,905
8,279.87,0,0,90,6,16,905
8,280.01,0,0,90,6,16,906
8,280.01,0,0,90,5,6,906
8,280.01,0,0,90,3,10,906
8,280.26,0,0,90,7,12,907
8,280.26,0,0,90,6,16,907
8,280.26,0,0,90,5,6,907
8,280.26,0,0,90,11,20,907
8,280.1,0,0,90,11,36,908
8,280.1,0,0,90,6,16,908
8,280.1,0,0,90,5,6,908
8,280.1,0,0,90,11,34,908
8,280.1,0,0,90,3,10,908
8,279.9,0,0,90,6,16,909
8,279.9,0,0,90,11,34,909
8,279.9,0,0,90,7,12,909
8,279.79,0,0,90,11,36,910
8,279.79,0,0,90,6,16,910
8,279.79,0,0,90,7,8,910
8,279.79,0,0,90,7,12,910
8,279.95,0,0,90,3,10,911
8,279.95,0,0,90,6,16,911
8,279.95,0,0,90,7,12,911
8,279.91,0,0,90,6,16,912
8,279.91,0,0,90,3,2,912
8,280.43,0,0,90,6,16,913
8,280.43,0,0,90,7,12,913
8,280.43,0,0,90,3,10,913
8,280.43,0,0,90,3,2,913
8,280.43,0,0,90,7,17,913
8,281.02,0,0,90,6,16,914
8,281.02,0,0,90,7,12,914
8,282.05,0,0,90,6,16,915
8,283.42,0,0,90,6,16,916
8,283.42,0,0,90,3,2,916
8,284.94,0,0,75,6,16,917
8,284.94,0,0,75,5,6,917
8,287.6,0,0,20,5,6,918
8,287.6,0,0,20,6,16,918
8,289.71,0,0,20,5,6,919
8,289.71,0,0,20,6,16,919
8,291.14,0,0,20,6,16,920
8,290.28,0,0,20,6,16,921
8,288.29,0,0,20,11,20,922
8,288.29,0,0,20,6,16,922
8,289.25,0,0,40,6,16,923
8,291.57,0,0,90,2,18,924
8,291.28,0,0,87,1,26,925
8,288.12,0,0,87,1,26,926
11,288.12,0,0,87,1,26,927
8,282.74,0,0,98,1,26,928
8,282.74,0,0,98,1,26,929
8,282.74,0,0,98,1,26,930
8,282.74,0,0,98,1,26,931
8,282.74,0,0,98,1,26,932
8,282.74,0,0,98,1,26,933
8,273.9,0,0,99,1,26,934
8,273.9,0,0,99,1,26,935
8,273.9,0,0,99,1,26,936
8,272.42,0,0,90,2,18,937
8,272.09,0,0,90,9,9,938
8,272.09,0,0,90,6,16,938
8,271.94,0,0,90,9,9,939
8,271.85,0,0,90,2,18,940
8,271.4,0,0,90,2,18,941
8,271.25,0,0,90,2,18,942
8,270.6,0,0,90,2,18,943
8,270.07,0,0,90,2,18,944
8,269.76,0,0,90,2,18,945
8,269.71,0,0,90,2,18,946
8,269.19,0,0,90,9,9,947
8,268.91,0,0,90,9,9,948
8,268.39,0,0,90,9,9,949
8,267.27,0,0,90,9,9,950
8,267.05,0,0,90,9,9,951
8,266.64,0,0,90,2,18,952
8,266.58,0,0,90,9,9,953
8,266.02,0,0,75,2,1,954
8,265.93,0,0,90,2,18,955
8,266.15,0,0,20,9,9,956
8,266.42,0,0,75,9,9,957
8,266.85,0,0,90,9,9,958
8,266.86,0,0,90,9,9,959
8,266.86,0,0,90,6,16,959
8,267.05,0,0,75,9,9,960
8,267.81,0,0,75,9,9,961
8,268.35,0,0,90,9,9,962
8,268.77,0,0,90,9,9,963
8,269.04,0,0,90,2,18,964
8,269.23,0,0,90,2,18,965
8,269.51,0,0,75,2,1,966
8,269.24,0,0,90,2,18,967
8,269.06,0,0,90,2,18,968
8,268.35,0,0,90,2,18,969
8,268.26,0,0,90,2,18,970
8,268.21,0,0,75,2,1,971
8,267.91,0,0,20,2,3,972
8,267.75,0,0,1,1,26,973
8,267.15,0,0,20,2,3,974
8,266.33,0,0,20,2,3,975
8,265.99,0,0,1,1,26,976
8,265.94,0,0,1,1,26,977
8,265.14,0,0,1,1,26,978
8,264.61,0,0,1,1,26,979
8,264.67,0,0,1,1,26,980
8,264.82,0,0,1,1,26,981
8,265.1,0,0,1,1,26,982
8,266.4,0,0,1,1,26,983
8,269.25,0,0,1,1,26,984
8,271.89,0,0,40,2,23,985
8,272.77,0,0,1,1,26,986
8,275,0,0,1,1,26,987
8,277.19,0,0,1,1,26,988
8,277.92,0,0,1,1,26,989
8,278.95,0,0,75,2,1,990
8,278.02,0,0,75,2,1,991
8,276.5,0,0,75,2,1,992
8,275.88,0,0,90,2,18,993
8,275.98,0,0,90,2,18,994
8,275.98,0,0,90,2,18,995
8,276.13,0,0,90,2,18,996
8,276.53,0,0,90,2,18,997
8,276.53,0,0,90,2,18,998
8,276.48,0,0,90,2,18,999
8,276.26,0,0,90,2,18,1000
8,276.02,0,0,90,2,18,1001
8,275.87,0,0,90,2,18,1002
8,275.47,0,0,90,2,18,1003
8,274.91,0,0,90,2,18,1004
8,274.34,0,0,90,2,18,1005
8,273.31,0,0,75,2,1,1006
8,273.76,0,0,40,2,23,1007
8,276.44,0,0,20,2,3,1008
8,278.23,0,0,40,2,23,1009
8,279.03,0,0,1,1,26,1010
8,280.71,0,0,1,1,26,1011
8,283.26,0,0,40,2,23,1012
8,283.8,0,0,75,2,1,1013
8,283.29,0,0,75,2,1,1014
8,282.32,0,0,75,2,1,1015
8,280.33,0,0,75,2,1,1016
8,278.97,0,0,90,2,18,1017
8,278.64,0,0,90,2,18,1018
8,278.12,0,0,90,2,18,1019
8,278.05,0,0,90,2,18,1020
8,279.5,0,0,90,2,18,1021
8,279.5,0,0,90,2,18,1022
8,277.1,0,0,99,7,12,1023
8,277.1,0,0,99,7,12,1024
8,277.1,0,0,99,7,12,1025
8,277.1,0,0,99,7,12,1026
8,277.1,0,0,99,7,12,1027
8,277.1,0,0,99,7,12,1028
8,276.8,0,0,0,1,26,1029
8,276.8,0,0,0,1,26,1030
8,276.8,0,0,0,1,26,1031
8,276.8,0,0,0,1,26,1032
8,276.8,0,0,0,1,26,1033
8,276.8,0,0,0,1,26,1034
8,276.8,0,0,0,1,26,1035
8,279.24,0,0,1,1,26,1036
8,279.24,0,0,1,1,26,1037
8,279.24,0,0,1,1,26,1038
8,279.24,0,0,1,1,26,1039
8,279.24,0,0,1,1,26,1040
8,279.24,0,0,1,1,26,1041
8,279.24,0,0,1,1,26,1042
8,279.24,0,0,1,1,26,1043
8,279.24,0,0,1,1,26,1044
8,279.24,0,0,1,1,26,1045
8,279.24,0,0,1,1,26,1046
8,270.94,0,0,0,1,26,1047
8,270.94,0,0,0,1,26,1048
8,270.94,0,0,0,1,26,1049
8,270.94,0,0,0,1,26,1050
8,266.83,0,0,1,1,26,1051
8,266.27,0,0,1,1,26,1052
8,265.91,0,0,1,1,26,1053
8,267.33,0,0,20,2,3,1054
8,270.82,0,0,20,2,3,1055
8,273.55,0,0,20,2,3,1056
8,275.85,0,0,20,2,3,1057
8,277.61,0,0,20,2,3,1058
8,278.64,0,0,40,2,23,1059
8,279.34,0,0,40,2,23,1060
8,279.39,0,0,40,2,23,1061
8,278.73,0,0,40,2,23,1062
8,276.5,0,0,40,2,23,1063
8,274.33,0,0,20,2,3,1064
8,274.43,0,0,20,2,3,1065
8,274.45,0,0,20,2,3,1066
8,274.4,0,0,1,1,26,1067
8,274.78,0,0,1,1,26,1068
8,275.15,0,0,1,1,26,1069
8,275.25,0,0,1,1,26,1070
8,275.62,0,0,1,1,26,1071
8,275.89,0,0,1,5,6,1072
8,276.16,0,0,1,5,6,1073
8,276.29,0,0,1,1,26,1074
8,276.24,0,0,1,1,26,1075
8,276.2,0,0,20,2,3,1076
8,277.08,0,0,75,5,6,1077
8,279,0,0,75,5,6,1078
8,281.2,0,0,75,2,1,1079
8,283.49,0,0,75,2,1,1080
8,285.53,0,0,90,2,18,1081
8,285.96,0,0,75,2,1,1082
8,285.95,0,0,75,2,1,1083
8,285.65,0,0,75,2,1,1084
8,285.05,0,0,75,2,1,1085
8,284.31,0,0,75,2,1,1086
8,284.17,0,0,90,2,18,1087
8,284.17,0,0,90,2,18,1088
8,284.17,0,0,90,2,18,1089
8,283.94,0,0,90,2,18,1090
8,283.65,0,0,90,2,18,1091
8,283.55,0,0,90,2,18,1092
8,283.01,0,0,90,2,18,1093
8,282.54,0,0,90,2,18,1094
8,282.45,0,0,90,2,18,1095
8,282.02,0,0,90,2,18,1096
8,281.8,0,0,90,2,18,1097
8,281.06,0,0,90,2,18,1098
8,280.5,0,0,40,2,23,1099
8,280.03,0,0,40,2,23,1100
8,280,0,0,40,2,23,1101
8,281.48,0,0,40,2,23,1102
8,282.85,0,0,75,2,1,1103
8,284.13,0,0,40,2,23,1104
8,285.5,0,0,1,1,26,1105
8,286.43,0,0,1,1,26,1106
8,287.18,0,0,20,2,3,1107
8,286.68,0,0,40,2,23,1108
8,286.02,0,0,75,2,1,1109
8,284.55,0,0,40,2,23,1110
8,284.64,0,0,40,2,23,1111
8,284.34,0,0,75,2,1,1112
8,284.04,0,0,75,2,1,1113
8,283.5,0,0,75,2,1,1114
8,282.96,0,0,75,2,1,1115
8,282.38,0,0,40,2,23,1116
8,282.09,0,0,75,2,1,1117
8,281.77,0,0,75,2,1,1118
8,282.35,0,0,75,2,1,1119
8,282.26,0,0,75,2,1,1120
8,282.37,0,0,75,2,1,1121
8,282.52,0,0,75,2,1,1122
8,282.43,0,0,90,2,18,1123
8,282.01,0,0,75,2,1,1124
8,282.33,0,0,75,2,1,1125
8,283.08,0,0,75,2,1,1126
8,283.53,0,0,40,2,23,1127
8,285.74,0,0,40,2,23,1128
8,286.67,0,0,40,2,23,1129
8,287.41,0,0,40,2,23,1130
8,287.74,0,0,40,2,23,1131
8,287.73,0,0,40,2,23,1132
8,286.53,0,0,40,2,23,1133
8,283.85,0,0,40,2,23,1134
8,281.47,0,0,20,2,3,1135
8,280.54,0,0,1,1,26,1136
8,279.11,0,0,1,1,26,1137
8,278.24,0,0,1,1,26,1138
8,277.99,0,0,1,1,26,1139
8,278,0,0,1,5,6,1140
8,277.74,0,0,20,6,16,1141
8,277.23,0,0,1,6,16,1142
8,276.49,0,0,1,1,26,1143
8,276.15,0,0,1,1,26,1144
8,275.06,0,0,1,6,16,1145
8,273.99,0,0,1,6,16,1146
8,273,0,0,1,6,16,1147
8,273,0,0,1,4,4,1147
8,272.54,0,0,1,6,16,1148
8,272.54,0,0,1,4,4,1148
8,272.51,0,0,1,5,6,1149
8,272.51,0,0,1,6,16,1149
8,272.51,0,0,1,4,4,1149
8,274.66,0,0,1,6,16,1150
8,274.66,0,0,1,5,6,1150
8,274.66,0,0,1,4,4,1150
8,276.57,0,0,1,5,6,1151
8,276.57,0,0,1,4,4,1151
8,278.81,0,0,1,6,16,1152
8,280.95,0,0,20,2,3,1153
8,283.13,0,0,20,2,3,1154
8,283.91,0,0,20,2,3,1155
8,284.22,0,0,20,2,3,1156
8,282.46,0,0,40,2,23,1157
8,279.63,0,0,40,2,23,1158
8,278.13,0,0,40,2,23,1159
8,277.36,0,0,40,2,23,1160
8,277.38,0,0,90,2,18,1161
8,277.82,0,0,90,2,18,1162
8,278.33,0,0,75,2,1,1163
8,278.49,0,0,20,2,3,1164
10,278.54,0,0,20,6,16,1165
8,278.97,0,0,1,6,16,1166
8,279.35,0,0,1,1,26,1167
8,279.68,0,0,1,1,26,1168
8,279.36,0,0,1,1,26,1169
8,279.46,0,0,1,1,26,1170
8,279.93,0,0,20,2,3,1171
8,279.66,0,0,75,2,1,1172
8,279.47,0,0,75,2,1,1173
8,281.16,0,0,90,5,6,1174
8,283,0,0,75,2,1,1175
8,284.99,0,0,90,2,18,1176
8,285.88,0,0,90,2,18,1177
8,286.87,0,0,90,2,18,1178
8,287.98,0,0,75,2,1,1179
8,288.46,0,0,75,2,1,1180
8,287.3,0,0,75,2,1,1181
8,285.57,0,0,75,2,1,1182
8,284.82,0,0,75,2,1,1183
8,285.57,0,0,40,2,23,1184
8,287.12,0,0,75,2,1,1185
8,287.97,0,0,75,2,1,1186
8,288.23,0,0,75,2,1,1187
8,288.22,0,0,75,2,1,1188
8,287.46,0,0,75,2,1,1189
8,286.67,0,0,20,2,3,1190
8,286.01,0,0,20,2,3,1191
8,285.37,0,0,20,2,3,1192
8,284.82,0,0,20,2,3,1193
8,284.58,0,0,75,2,1,1194
8,284.06,0,0,75,2,1,1195
8,283.35,0,0,75,2,1,1196
8,283,0,0,75,2,1,1197
8,283.89,0,0,75,2,1,1198
8,284.9,0,0,40,2,23,1199
8,284.99,0,0,40,2,23,1200
8,284.15,0,0,75,2,1,1201
8,282.15,0,0,75,2,1,1202
8,279.39,0,0,75,2,1,1203
8,277.38,0,0,75,9,9,1204
8,276.44,0,0,90,7,12,1205
8,276.44,0,0,90,9,9,1205
8,274.35,0,0,90,9,9,1206
8,274.35,0,0,90,6,16,1206
8,273.13,0,0,90,9,9,1207
8,273.13,0,0,90,6,16,1207
8,272.42,0,0,90,9,30,1208
8,272.42,0,0,90,4,4,1208
8,272.42,0,0,90,9,9,1208
8,272.42,0,0,90,6,16,1208
8,271.6,0,0,90,9,9,1209
8,271.6,0,0,90,6,16,1209
8,271.6,0,0,90,9,30,1209
8,270.59,0,0,90,5,6,1210
8,269.61,0,0,90,9,9,1211
8,268.72,0,0,90,9,9,1212
8,268.72,0,0,90,6,16,1212
8,268.06,0,0,90,9,9,1213
8,267.76,0,0,90,9,9,1214
8,267.76,0,0,90,5,6,1214
8,267.19,0,0,90,9,9,1215
8,266.59,0,0,90,9,9,1216
8,266.59,0,0,90,6,16,1216
8,265.86,0,0,90,9,9,1217
8,265.6,0,0,90,9,9,1218
8,265.55,0,0,90,9,9,1219
8,265.5,0,0,90,9,9,1220
8,266.01,0,0,75,9,9,1221
8,266.51,0,0,90,9,9,1222
8,266.98,0,0,90,2,18,1223
8,267.78,0,0,90,2,18,1224
8,268.76,0,0,1,1,26,1225
8,269.24,0,0,1,1,26,1226
8,269.4,0,0,40,2,23,1227
8,269.2,0,0,75,2,1,1228
8,269.15,0,0,90,2,18,1229
8,268.5,0,0,90,2,18,1230
8,267.82,0,0,90,2,18,1231
8,266.92,0,0,90,2,18,1232
8,265.61,0,0,90,2,18,1233
8,262.33,0,0,1,1,26,1234
8,261.45,0,0,1,1,26,1235
8,261.08,0,0,1,1,26,1236
8,260.62,0,0,1,1,26,1237
8,260.24,0,0,1,1,26,1238
8,259.88,0,0,1,1,26,1239
8,259.78,0,0,1,1,26,1240
8,260.82,0,0,20,2,3,1241
8,263.42,0,0,75,2,1,1242
8,265.24,0,0,20,2,3,1243
8,266.31,0,0,75,2,1,1244
8,267.37,0,0,90,2,18,1245
8,268.13,0,0,90,2,18,1246
8,268.93,0,0,90,2,18,1247
8,269.41,0,0,90,2,18,1248
8,270.1,0,0,90,2,18,1249
8,270.37,0,0,90,2,18,1250
8,270.61,0,0,90,2,18,1251
8,270.98,0,0,90,2,18,1252
8,271.02,0,0,90,2,18,1253
8,270.98,0,0,90,2,18,1254
8,270.97,0,0,90,9,9,1255
8,270.97,0,0,40,2,23,1256
8,271.25,0,0,90,2,18,1257
8,271.34,0,0,90,2,18,1258
8,271.79,0,0,90,2,18,1259
8,271.75,0,0,90,2,18,1260
8,271.62,0,0,90,2,18,1261
8,271.48,0,0,90,2,18,1262
8,271.14,0,0,90,2,18,1263
8,270.77,0,0,90,2,18,1264
8,270.73,0,0,90,2,18,1265
8,270.89,0,0,90,2,18,1266
8,270.97,0,0,90,2,18,1267
8,270.64,0,0,90,2,18,1268
8,270.39,0,0,90,2,18,1269
8,271.26,0,0,86,2,18,1270
8,271.65,0,0,75,9,9,1271
8,271.6,0,0,90,2,18,1272
8,271.36,0,0,75,2,1,1273
8,271.32,0,0,90,2,18,1274
8,271.29,0,0,90,2,18,1275
8,271.29,0,0,90,2,18,1276
8,270.6,0,0,90,2,18,1277
8,269.59,0,0,90,2,18,1278
8,268.57,0,0,90,2,18,1279
8,267.12,0,0,90,2,18,1280
8,265.53,0,0,75,2,1,1281
8,264.4,0,0,75,9,9,1282
8,262.98,0,0,40,2,23,1283
8,262.44,0,0,40,9,9,1284
8,261.77,0,0,90,9,9,1285
8,261.27,0,0,90,9,9,1286
8,260.62,0,0,75,2,1,1287
8,260.47,0,0,40,2,23,1288
8,261.12,0,0,1,1,26,1289
8,262.6,0,0,1,1,26,1290
8,263.5,0,0,1,1,26,1291
8,264.4,0,0,1,1,26,1292
8,265.23,0,0,1,1,26,1293
8,266.06,0,0,1,1,26,1294
8,266.17,0,0,1,1,26,1295
8,266.01,0,0,1,1,26,1296
8,264.93,0,0,1,1,26,1297
8,264.26,0,0,1,1,26,1298
8,263.8,0,0,1,1,26,1299
8,263.33,0,0,1,1,26,1300
8,263.47,0,0,1,1,26,1301
8,263.55,0,0,1,1,26,1302
8,263.83,0,0,1,1,26,1303
8,264.18,0,0,1,1,26,1304
8,264.21,0,0,20,2,3,1305
8,264.75,0,0,75,2,1,1306
8,264.94,0,0,75,2,1,1307
8,265.07,0,0,40,2,23,1308
8,265.25,0,0,75,2,1,1309
8,264.84,0,0,40,2,23,1310
8,265.03,0,0,20,2,3,1311
8,265.28,0,0,75,2,1,1312
8,267.05,0,0,40,2,23,1313
8,268.83,0,0,75,2,1,1314
