"DateTime","Temperature","Humidity","Wind Speed","general diffuse flows","diffuse flows"
3871,5.973,80.6,0.089,0.066,0.141
3872,5.967,79.9,0.085,0.07,0.119
3873,6.344,77,0.086,0.051,0.1
3874,6.165,78.9,0.088,0.07,0.111
3875,5.944,81.2,0.087,0.077,0.152
3876,5.915,81.8,0.088,0.066,0.163
3877,5.852,81.7,0.086,0.187,0.26
3878,6.054,81.1,0.085,0.922,0.86
3879,5.695,82.1,0.087,3.052,2.752
3880,5.731,83.2,0.086,6.559,6.446
3881,5.814,83.1,0.085,13.12,11.54
3882,5.33,81.5,0.085,51.16,24.26
3883,5.578,78.6,0.084,75.1,25.83
3884,6.087,75.2,0.085,98.3,26.97
3885,6.135,74.6,0.085,123,29.01
3886,5.959,75.5,0.082,148.3,30.93
3887,6.549,73.7,0.082,174.2,32.3
3888,6.844,71.2,0.085,200.3,33.84
3757,7.12,69.32,0.085,227.2,34.92
3758,7.5,66.81,0.086,252.9,36.09
3759,8.16,65.28,0.086,277.7,37.37
3760,8.7,62.64,0.086,300.1,38.78
3761,8.82,65.24,0.084,322.5,40.38
3762,9.13,64.67,0.087,344.2,42.41
3763,9.73,63.47,0.086,365.7,44.35
3764,10.31,63.71,0.083,384.3,45.19
3765,10.92,62.44,0.085,401.8,45.14
3766,11.58,59.17,0.086,419.3,44.21
3767,12.02,59,0.086,433.4,45.06
3768,12.61,60.1,0.084,447.5,45.84
3769,13.33,61.37,0.084,459.9,46.63
3770,14.15,62.6,0.085,468.9,47.67
3771,14.53,61.74,0.084,479.2,48.59
3772,14.93,59.53,0.085,483.6,49.94
3773,15.46,57.7,0.085,488.2,51.74
3774,15.9,57.5,0.082,492.2,52.85
3775,16.26,57.93,0.084,494.6,53.51
3776,16.33,59.37,0.082,495.7,53.52
3777,16.5,59.2,0.083,494.3,55.24
3778,16.7,59.2,0.082,494.8,58.49
3779,17.01,57.9,0.082,473.2,59.77
3780,17.14,57.23,0.086,480.6,59.52
3781,17.25,57.33,0.081,470.4,62.08
3782,17.3,57.3,0.085,463.8,61.4
3783,17.55,56.83,0.086,452.8,63.12
3784,17.64,55.89,0.085,441.8,64.3
3785,17.75,56.13,0.082,429.9,65.59
3786,17.9,55.43,0.085,411.4,66.28
3787,18.06,54.26,0.087,392.7,70.2
3788,18.2,53.29,0.088,372.2,81.6
3789,18.09,53.86,0.089,358.8,106.7
3790,18.4,53.52,0.088,327.3,144.8
3791,18.22,52.65,0.089,265.6,161.9
3792,18.34,52.42,0.086,295.5,236
3793,17.96,50.78,0.081,212.4,208.6
3794,17.33,51.38,0.079,183.4,195.5
3795,17.06,52.25,0.076,217.7,245.4
3796,17.09,52.32,0.076,191.7,220.1
3797,16.9,52.22,0.076,177.7,208
3798,16.85,52.78,0.074,153.9,182.3
3799,16.58,54.96,0.076,126.4,150.3
3800,16.29,56.19,0.077,54.02,60.8
3801,16.07,57.29,0.075,80.8,97.1
3802,15.9,58.32,0.077,50.62,60.16
3803,15.71,58.66,0.075,27.97,32.23
3804,15.62,59.16,0.079,29.67,34.37
3805,15.15,61.53,0.083,17.81,18.68
3806,14.47,62.46,0.09,8.26,8.61
3807,14.21,63.53,0.091,3.239,3.356
3808,13.91,64.66,0.087,0.875,0.905
3809,13.8,65.03,0.088,0.154,0.189
3810,13.44,65.56,0.088,0.055,0.152
3811,13.19,66.46,0.083,0.051,0.126
3812,12.81,67.96,0.073,0.04,0.145
3813,12.47,70.1,0.081,0.062,0.108
3814,12.51,70.4,0.071,0.077,0.096
3815,12.14,71.4,0.075,0.095,0.07
3816,11.95,72.4,0.069,0.055,0.082
3823,11.86,72.8,0.076,0.055,0.108
3824,11.51,73.6,0.088,0.062,0.119
3825,11.26,74.2,0.085,0.062,0.093
3826,10.98,76.2,0.074,0.059,0.137
3827,10.91,76.8,0.077,0.048,0.1
3828,10.68,78.5,0.074,0.048,0.119
3829,10.85,78.6,0.077,0.055,0.104
3830,11,79.7,0.088,0.077,0.108
3831,11.53,81.7,0.086,0.059,0.119
3832,12.17,80.6,0.092,0.051,0.13
3833,11.85,78.9,0.087,0.048,0.13
3834,11.28,79.9,0.085,0.044,0.108
3835,10.58,81.6,0.082,0.062,0.089
3836,10.47,83.1,0.084,0.055,0.134
3837,10.84,82.7,0.085,0.059,0.119
3838,10.79,80.7,0.09,0.062,0.13
3839,10.43,81.7,0.087,0.059,0.126
3840,10.08,82.9,0.088,0.066,0.134
3841,10,82.7,0.085,0.07,0.122
3842,9.81,83.2,0.085,0.07,0.167
3843,9.75,83.4,0.085,0.066,0.141
3844,9.46,83.6,0.084,0.062,0.145
3845,9.09,84.6,0.085,0.033,0.145
3846,9.11,84.8,0.088,0.033,0.156
3889,8.96,84.9,0.082,0.07,0.145
3890,8.91,85.6,0.084,0.062,0.119
3891,8.85,85.5,0.086,0.044,0.178
3892,8.86,85.6,0.086,0.059,0.115
3893,8.88,85.7,0.083,0.051,0.159
3894,8.78,85.5,0.082,0.073,0.134
3895,8.7,85.5,0.084,0.059,0.13
3896,8.57,85.8,0.085,0.073,0.126
3897,8.52,86.1,0.088,0.051,0.193
3898,8.39,86.7,0.085,0.073,0.126
3899,8.41,86.8,0.084,0.081,0.126
3900,8.46,87,0.088,0.084,0.163
3961,8.31,86.6,0.085,0.077,0.171
3962,8.13,86.7,0.083,0.059,0.171
3963,7.88,87.4,0.083,0.066,0.148
3964,7.91,87.5,0.081,0.095,0.134
3965,8.01,87.4,0.083,0.081,0.13
3966,8.22,87.6,0.086,0.062,0.134
3991,8.38,87,0.087,0.059,0.152
3992,8.43,86.8,0.089,0.059,0.171
3993,8.14,87.1,0.084,0.055,0.141
3994,8.37,87.2,0.088,0.066,0.13
3995,8.47,86.9,0.089,0.066,0.167
3996,8.19,87,0.088,0.048,0.156
3997,8.1,87.4,0.089,0.062,0.215
3998,7.93,87.7,0.084,0.037,0.252
3999,7.98,88.2,0.092,0.062,0.152
4000,8.07,88.1,0.085,0.059,0.174
4001,8.03,88.8,0.085,0.091,0.137
4002,8.01,88.9,0.087,0.048,0.152
4003,7.95,88.9,0.08,0.04,0.156
4004,8.09,88.8,0.086,0.055,0.152
4005,8.2,88.7,0.08,0.07,0.134
4006,8.32,88.6,0.082,0.051,0.171
4007,8.66,88.6,0.083,0.07,0.152
4008,8.83,87.7,0.084,0.044,0.134
4009,8.72,86.8,0.084,0.07,0.111
4010,8.61,87.1,0.085,0.073,0.148
4011,8.65,86.8,0.085,0.04,0.178
4012,8.81,86.7,0.083,0.062,0.174
4013,8.57,85.9,0.081,0.073,0.148
4014,8.7,86.5,0.086,0.073,0.152
4015,9.21,85.5,0.089,0.04,0.152
4016,9.46,83.9,0.085,0.066,0.189
4017,9.54,82.2,0.082,0.084,0.122
4018,9.51,81.3,0.081,0.062,0.119
4019,9.29,81.5,0.085,0.059,0.115
4020,9.23,81.5,0.082,0.095,0.134
4021,9.1,81.7,0.085,0.106,0.23
4022,9.04,81.9,0.084,0.761,0.708
4023,8.65,82.5,0.084,3.089,2.908
4024,8.62,83.6,0.087,5.538,5.259
4025,9.03,83.6,0.089,12.6,12.03
4026,9.33,82.4,0.081,49.13,35.81
4027,9.78,81.7,0.087,78.7,52.65
4028,9.88,80.2,0.087,87.2,59.62
4029,9.92,79,0.087,78,59.66
4030,10.14,78.7,0.081,82.3,73.8
4031,10.19,78.6,0.084,106.4,97
4032,10.5,77.4,0.086,121.6,115.4
3901,10.9,76.1,0.082,114.3,110.2
3902,11.12,74.5,0.083,118.9,116
3903,11.23,74,0.089,140.9,137.7
3904,11.47,73.5,0.089,153.3,151.9
3905,11.69,73,0.08,144.4,146.1
3906,11.79,73.1,0.083,132.8,133.6
3907,11.71,73.4,0.089,140.9,138.8
3908,11.83,73.3,0.091,217.2,191.8
3909,12.21,73.1,0.086,349.9,253.7
3910,12.69,71.7,0.087,224.5,202
3911,13.06,69.68,0.082,175.1,167
3912,13.42,68.25,0.085,182,176
3913,13.69,68.08,0.085,210,197
3914,14,67.88,0.083,268.5,218.2
3915,14.37,67.41,0.083,274.3,216.5
3916,14.7,66.08,0.087,235.1,202.6
3917,14.82,65.88,0.085,267.4,231.8
3918,14.79,66.31,0.088,290.6,248.8
3919,15.03,65.74,0.086,332.7,284.8
3920,15.22,65.98,2.287,348.7,308.3
3921,15.38,66.11,4.708,244.2,234.6
3922,15.48,65.38,1.97,177.4,175.9
3923,15.56,63.21,0.14,168.6,165.6
3924,15.52,62.27,0.094,168.7,172.3
3925,15.56,62.1,0.091,215.8,222
3926,15.63,61.97,0.083,266.4,271.5
3927,15.75,62.24,0.084,291.4,287.6
3928,15.77,62.07,0.082,280.2,254.7
3929,15.78,62.64,0.089,247.7,226.7
3930,15.77,63.21,0.082,216.5,207.5
3931,15.62,64.31,0.083,181.4,183.2
3932,15.51,65.34,0.084,165.9,169
3933,15.51,65.68,0.086,162.8,165.5
3934,15.45,66.81,0.086,157,161.1
3935,15.39,67.01,0.082,158.5,158.8
3936,15.39,66.84,0.084,145.9,146.8
3937,15.32,66.84,0.083,143.1,142.8
3938,15.32,67.01,0.085,143.3,144.1
3939,15.32,67.28,0.08,131.9,133.8
3940,15.28,67.48,0.082,111.7,113.6
3941,15.25,68.21,0.082,94.1,95.5
3942,15.19,68.68,0.08,78.1,79.2
3943,15.18,69.12,0.084,62.09,62.59
3944,15.1,69.62,0.084,49.33,49.36
3945,14.99,70.1,0.086,42.35,42.44
3946,14.91,70.3,0.086,38.2,39.13
3947,14.84,70.3,0.086,30.99,31.5
3948,14.72,72.1,0.083,23.54,23.81
3949,14.51,73.8,0.084,13.38,13.36
3950,14.31,74.7,0.085,7.34,7.43
3951,14.17,75.3,0.086,2.701,2.73
3952,13.99,76.2,0.083,0.608,0.668
3953,13.87,76.4,0.089,0.099,0.182
3954,13.95,75.9,0.087,0.055,0.108
3955,13.97,74.4,0.085,0.084,0.082
3956,13.85,74,0.09,0.033,0.07
3957,13.58,74.8,0.086,0.055,0.085
3958,13.34,76,0.083,0.07,0.148
3959,13.28,76,0.086,0.059,0.111
3960,13.32,75.6,0.084,0.033,0.141
3967,13.41,75,0.083,0.022,0.111
3968,13.42,73.5,0.084,0.066,0.13
3969,13.34,74.6,0.085,0.044,0.156
3970,13.01,75.9,0.087,0.073,0.115
3971,12.71,76.7,0.087,0.073,0.096
3972,12.5,77.7,0.087,0.048,0.152
3973,12.53,78,0.085,0.07,0.122
3974,12.61,77.3,0.088,0.026,0.148
3975,12.59,76.6,0.087,0.081,0.111
3976,12.48,77.2,0.088,0.066,0.119
3977,12.41,77.8,0.083,0.04,0.134
3978,12.49,77.6,0.086,0.044,0.137
3979,12.45,77.5,0.085,0.055,0.122
3980,12.53,77.5,0.086,0.055,0.137
3981,12.55,77.5,0.084,0.033,0.148
3982,12.35,78.1,0.086,0.051,0.115
3983,12.42,78,0.085,0.062,0.104
3984,12.32,78,0.09,0.044,0.171
3985,12.28,78.1,0.085,0.037,0.167
3986,12.39,77,0.088,0.051,0.126
3987,12.37,76.4,0.085,0.055,0.119
3988,12.57,74.9,0.089,0.07,0.134
3989,12.55,73.8,0.083,0.048,0.152
3990,12.64,72.8,0.084,0.051,0.145
4033,12.48,74.8,0.083,0.055,0.141
4034,12.29,75.1,0.088,0.062,0.119
4035,12.16,76.2,0.083,0.04,0.137
4036,12.1,76.4,0.085,0.055,0.137
4037,12.14,76.3,0.087,0.059,0.126
4038,12.11,76.1,0.082,0.073,0.145
4039,11.95,77,0.089,0.059,0.145
4040,11.87,77.1,0.088,0.048,0.141
4041,11.79,77.1,0.086,0.04,0.126
4042,11.52,78.3,0.083,0.059,0.122
4043,11.4,78.8,0.087,0.059,0.163
4044,11.35,79,0.093,0.048,0.122
4105,11.32,78.9,0.09,0.051,0.13
4106,11.11,79.8,0.089,0.037,0.13
4107,10.8,80.6,0.085,0.026,0.171
4108,10.39,82.2,0.086,0.088,0.122
4109,10.28,82.7,0.089,0.044,0.152
4110,10.4,82.6,0.088,0.037,0.115
4135,10.71,82,0.088,0.044,0.137
4136,10.76,80.6,0.088,0.059,0.178
4137,10.68,80.5,0.084,0.059,0.126
4138,10.58,80.5,0.085,0.037,0.145
4139,10.23,81.8,0.089,0.055,0.126
4140,9.9,82.8,0.086,0.099,0.126
4141,9.77,83.3,0.088,0.073,0.111
4142,9.56,83.9,0.089,0.066,0.13
4143,9.37,84.6,0.089,0.044,0.171
4144,9.43,84.7,0.088,0.029,0.185
4145,9.47,84.4,0.086,0.055,0.152
4146,9.52,84,0.086,0.059,0.145
4147,9.4,84.2,0.085,0.062,0.159
4148,9.48,83.9,0.087,0.081,0.134
4149,9.46,83.9,0.085,0.029,0.122
4150,9.35,83.9,0.09,0.04,0.108
4151,9.25,83.6,0.087,0.048,0.152
4152,9.03,83.9,0.088,0.077,0.141
4153,9.06,83.8,0.09,0.051,0.137
4154,8.9,84,0.083,0.04,0.2
4155,8.61,84.6,0.086,0.066,0.167
4156,8.63,84.7,0.088,0.062,0.152
4157,8.6,84.3,0.089,0.066,0.141
4158,8.46,84.8,0.087,0.07,0.134
4159,8.38,85.2,0.089,0.048,0.152
4160,8.36,85.6,0.089,0.04,0.163
4161,8.51,85.8,0.087,0.04,0.134
4162,8.49,85.4,0.088,0.037,0.122
4163,8.41,84.9,0.09,0.062,0.171
4164,8.41,84.6,0.09,0.066,0.148
4165,8.36,84.8,0.097,0.073,0.223
4166,8.4,85.1,0.09,0.593,0.53
4167,8.47,85,0.089,4.216,3.95
4168,8.48,84.5,0.091,8.92,8.56
4169,8.4,84.2,0.088,22.16,20.75
4170,8.37,84.2,0.088,55.55,44.16
4171,8.43,83.9,0.085,76.5,51.8
4172,8.57,83.4,0.085,63.67,38.59
4173,8.48,83.4,0.087,53.27,31.65
4174,8.66,83.2,0.089,99.6,41.97
4175,8.7,82.1,0.091,159.3,47.6
4176,9.02,82,0.089,196.8,51.81
4045,9.36,81,0.093,222.1,54.29
4046,9.68,80.1,0.089,240.4,53.12
4047,10.08,79.7,0.092,260.7,51.14
4048,10.44,78.6,0.091,283.7,52.52
4049,10.78,77.3,0.092,300.3,56.03
4050,11.38,76.3,0.087,313.5,58.07
4051,11.88,73.8,0.088,341.1,60.48
4052,12.19,71.7,0.095,362.1,63.81
4053,12.5,72.2,0.088,376,66.11
4054,12.88,72.1,0.091,392.8,68.13
4055,13.39,71.6,0.095,409,71.4
4056,13.64,70.6,0.09,416,76.5
4057,14.08,69.95,0.088,429.1,81.3
4058,14.41,69.28,0.087,444.5,84
4059,14.55,67.78,0.087,454.8,88.5
4060,14.65,67.51,0.083,462.5,88.7
4061,14.86,66.21,0.083,345.1,96.7
4062,14.9,65.58,0.088,251.2,134.6
4063,15.04,64.71,0.078,333.3,211.5
4064,15.23,61.94,0.078,271.6,202.3
4065,14.9,62.1,0.076,199.4,199.1
4066,14.78,61.9,0.078,279.9,205.5
4067,14.78,60.73,0.078,239.3,181.4
4068,14.84,60.3,0.078,206.9,201.5
4069,14.74,62.27,0.077,182.6,171.7
4070,14.71,62.47,0.078,230.5,189.4
4071,14.82,62.44,0.079,194,194.3
4072,14.83,63.04,0.074,166,166.2
4073,14.81,63.77,0.077,155.7,149.8
4074,14.84,65.68,0.074,138.4,138.7
4075,14.92,66.81,0.075,163.5,133.5
4076,14.89,67.61,0.074,175.2,116.6
4077,14.97,67.31,0.075,190,122.1
4078,15.12,66.11,0.075,253.5,191
4079,15.46,65.78,0.076,315.7,276.7
4080,15.57,64.61,0.077,299.7,299.9
4081,15.48,64.87,0.075,282.8,306.1
4082,15.57,64.94,0.077,262,295.5
4083,15.44,65.04,0.072,237.6,272.2
4084,15.26,65.38,0.078,213.4,247.4
4085,15.19,65.61,0.077,174.3,201.6
4086,15.08,66.31,0.08,116.5,132.2
4087,14.92,66.94,0.072,87.9,98.9
4088,14.89,66.98,0.072,111,132.2
4089,14.84,67.21,0.074,96.2,116.2
4090,14.77,67.75,0.078,74,89.9
4091,14.62,68.28,0.075,51.03,61.94
4092,14.45,68.81,0.073,34.82,41.89
4093,14.23,69.95,0.077,14.88,15.12
4094,14.06,70.9,0.073,8.43,8.52
4095,13.86,72,0.075,4.041,4.102
4096,13.66,73,0.077,1.449,1.48
4097,13.44,73.6,0.077,0.315,0.337
4098,12.96,76.1,0.078,0.077,0.108
4099,12.63,77,0.079,0.059,0.1
4100,12.23,78.2,0.076,0.073,0.089
4101,11.97,79.2,0.08,0.059,0.085
4102,11.8,80,0.076,0.059,0.104
4103,11.77,80,0.075,0.077,0.096
4104,11.56,80.4,0.078,0.081,0.089
4111,11.64,81.8,0.078,0.044,0.119
4112,12.34,81.2,0.077,0.095,0.07
4113,12.56,79,0.078,0.044,0.137
4114,12.72,77.6,0.076,0.029,0.074
4115,12.72,76.4,0.077,0.062,0.152
4116,12.84,76.5,0.077,0.04,0.119
4117,12.93,76.4,0.076,0.059,0.134
4118,12.87,77.2,0.076,0.051,0.13
4119,12.94,77.6,0.076,0.044,0.126
4120,13.17,77.3,0.077,0.04,0.141
4121,13.24,77.2,0.078,0.04,0.126
4122,13.27,77.3,0.077,0.048,0.148
4123,13.22,77.7,0.076,0.048,0.122
4124,13.12,78.1,0.078,0.07,0.159
4125,13.1,77.9,0.077,0.059,0.126
4126,12.9,78.5,0.079,0.062,0.145
4127,12.88,78.7,0.079,0.081,0.104
4128,12.92,79,0.079,0.055,0.148
4129,13.08,78.9,0.078,0.055,0.13
4130,13.24,78.9,0.078,0.051,0.148
4131,13.44,79,0.084,0.07,0.134
4132,13.7,78.5,0.084,0.048,0.145
4133,13.83,77.9,0.084,0.048,0.156
4134,13.89,78.3,0.081,0.073,0.111
4177,14.07,78.2,0.081,0.048,0.13
4178,14.19,77.8,0.085,0.044,0.111
4179,14.27,77.7,0.087,0.033,0.122
4180,14.34,77.7,0.092,0.055,0.134
4181,14.37,77.9,0.089,0.04,0.137
4182,14.4,78.2,0.094,0.048,0.108
4183,14.45,77.7,0.091,0.044,0.148
4184,14.51,77.3,0.09,0.048,0.096
4185,14.5,77.4,0.094,0.011,0.185
4186,14.48,77.3,0.094,0.066,0.126
4187,14.43,76,0.089,0.066,0.137
4188,14.28,74,0.088,0.044,0.13
4249,14.12,74.4,0.084,0.04,0.141
4250,14.13,74.7,0.082,0.048,0.108
4251,14.17,74.7,0.091,0.022,0.141
4252,14.27,74.7,0.092,0.055,0.115
4253,14.3,73.9,0.09,0.062,0.111
4254,14.31,72.7,0.092,0.048,0.126
4279,14.22,71.4,0.083,0.044,0.141
4280,14.07,72.4,0.089,0.029,0.204
4281,14.15,72.3,0.091,0.04,0.137
4282,14.03,73.1,0.086,0.059,0.2
4283,13.79,74.5,0.083,0.073,0.145
4284,13.68,75.2,0.087,0.037,0.159
4285,13.58,75.9,0.088,0.062,0.111
4286,13.59,76.2,0.086,0.037,0.134
4287,13.52,76.6,0.09,0.048,0.122
4288,13.47,76.5,0.092,0.073,0.145
4289,13.44,76.3,0.09,0.07,0.182
4290,13.43,75.3,0.106,0.04,0.119
4291,13.38,74.1,0.098,0.055,0.141
4292,13.36,73.7,0.1,0.077,0.137
4293,13.3,72.6,0.09,0.051,0.141
4294,13.19,72.7,0.09,0.055,0.141
4295,13.16,72.4,0.088,0.059,0.104
4296,13.07,72.3,0.092,0.059,0.134
4297,12.99,72.5,0.094,0.044,0.141
4298,13.06,72.3,0.09,0.033,0.163
4299,13.24,70.8,0.084,0.077,0.156
4300,13.26,69.98,0.091,0.04,0.174
4301,13.37,70.2,0.088,0.037,0.167
4302,13.61,68.45,0.09,0.048,0.171
4303,13.54,68.61,0.092,0.088,0.145
4304,13.54,68.95,0.09,0.044,0.152
4305,13.66,69.15,0.086,0.037,0.156
4306,13.8,68.01,0.092,0.062,0.126
4307,13.74,68.08,0.09,0.051,0.152
4308,13.47,68.88,0.091,0.106,0.111
4309,13.3,68.71,0.099,0.113,0.178
4310,13.02,67.81,0.087,0.388,0.427
4311,12.4,69.58,0.085,2.229,2.218
4312,12.34,69.75,0.085,6.028,5.867
4313,12.39,69.08,0.087,11.26,10.76
4314,12.44,70.1,0.087,25.75,22.12
4315,13.2,69.08,0.093,51.31,36.6
4316,13.57,65.68,0.096,66.06,39.61
4317,13.82,64.97,0.088,81.4,43.31
4318,13.8,64.61,0.081,72.6,44.84
4319,13.85,64.84,0.08,116.6,65.76
4320,14.24,64.01,0.096,124.7,74.8
4189,14.19,64.44,0.081,104.6,93.5
4190,14.39,64.47,0.08,154.4,117.8
4191,14.75,64.27,0.079,217,118.4
4192,14.87,64.94,0.079,161.9,122.5
4193,14.72,65.34,0.077,90.9,72.2
4194,14.69,65.04,0.081,183.8,125
4195,15.14,63.17,0.079,308.3,168.4
4196,15.28,61.77,0.081,149.7,113.7
4197,15.32,61.7,0.078,204.4,167.6
4198,15.42,61.1,0.08,167.3,144.3
4199,15.41,61.04,0.076,205.4,158
4200,15.66,60.2,0.075,283,131.4
4201,15.79,57.1,0.078,304.2,90.9
4202,15.89,56.59,0.076,311.9,95.2
4203,16.02,56.59,0.08,420.5,101.3
4204,16.11,55.96,0.077,344,121.7
4205,16.08,55.49,0.077,238.4,118.9
4206,16.14,56.16,0.078,297.4,100.6
4207,16.18,55.73,0.076,230.3,105.1
4208,16.13,55.96,0.079,329.4,142.1
4209,16.16,55.93,0.079,209.7,123.6
4210,15.98,56.96,0.078,244.6,114.3
4211,16.03,58.06,0.077,261.9,142.1
4212,15.96,57.96,0.077,232.2,125.7
4213,15.98,56.39,0.079,175.5,104.2
4214,16.07,57.06,0.075,298.8,108.6
4215,16.02,57.86,0.076,230.9,114.7
4216,15.75,59.07,0.078,227.5,118.7
4217,15.68,59.2,0.077,167.3,99.8
4218,15.65,59.7,0.077,204.5,85.4
4219,15.7,59.77,0.079,139.7,85.6
4220,15.58,60.3,0.075,86.3,83.4
4221,15.55,61.04,0.076,157.7,124.7
4222,15.73,60.67,0.076,251.4,223.2
4223,15.97,59.23,0.075,220.3,210
4224,15.83,60.1,0.074,140.4,138.3
4225,15.78,60.63,0.075,191.5,200.8
4226,15.8,60.63,0.076,133.4,139.1
4227,15.7,61.77,0.075,73.9,73.4
4228,15.64,63.57,0.075,141.6,156.1
4229,15.68,64.71,0.075,116,124.9
4230,15.74,65.34,0.073,214.7,242.9
4231,15.84,65.21,0.076,196.8,227.2
4232,15.85,64.74,0.074,183.4,211.4
4233,15.8,65.44,0.075,153.8,178.1
4234,15.77,66.04,0.08,114.3,133.6
4235,15.7,68.18,0.074,97.2,112.3
4236,15.56,68.78,0.071,58.3,67.63
4237,15.4,70.1,0.068,26.82,28.13
4238,15.32,71.5,0.07,11.23,11.62
4239,15.25,72.3,0.069,3.411,3.627
4240,15.21,72.6,0.068,0.856,0.964
4241,15.2,72.9,0.071,0.231,0.208
4242,15.18,72.6,0.068,0.07,0.122
4243,15.19,72.8,0.07,0.048,0.085
4244,15.17,73.2,0.073,0.062,0.104
4245,15.18,72.9,0.073,0.055,0.108
4246,15.22,73.3,0.073,0.081,0.074
4247,15.22,74.4,0.069,0.048,0.082
4248,15.17,74.6,0.072,0.048,0.089
4255,15.18,74.7,0.072,0.066,0.111
4256,15.22,74.4,0.073,0.04,0.119
4257,15.24,73.9,0.077,0.044,0.13
4258,15.25,73.6,0.075,0.051,0.141
4259,15.3,74.4,0.073,0.073,0.122
4260,15.27,74.5,0.075,0.11,0.104
4261,15.27,74.7,0.074,0.084,0.119
4262,15.24,74.8,0.072,0.073,0.122
4263,15.29,74.7,0.072,0.095,0.13
4264,15.31,75.2,0.075,0.059,0.119
4265,15.3,75.5,0.075,0.055,0.152
4266,15.29,76.9,0.074,0.102,0.122
4267,15.18,77.5,0.076,0.051,0.104
4268,15.14,78.5,0.073,0.051,0.178
4269,15.1,79,0.075,0.04,0.115
4270,15.09,79.1,0.078,0.055,0.141
4271,15.12,79,0.075,0.044,0.134
4272,15.23,76.9,0.078,0.055,0.141
4273,15.27,75.3,0.077,0.073,0.126
4274,15.29,73.8,0.074,0.051,0.145
4275,15.28,73.8,0.076,0.077,0.156
4276,15.18,73.1,0.074,0.084,0.082
4277,15.14,72.5,0.074,0.095,0.152
4278,15.11,71.4,0.077,0.055,0.122
4321,15.11,71.3,0.076,0.033,0.156
4322,15.11,71.4,0.076,0.07,0.111
4323,15.08,71,0.074,0.062,0.152
4324,15.02,71.1,0.075,0.055,0.152
4325,15.05,71.1,0.078,0.059,0.134
4326,15.1,71.1,0.076,0.081,0.134
4327,15.09,71,0.072,0.066,0.137
4328,15.13,70.1,0.078,0.048,0.111
4329,15.12,69.34,0.074,0.07,0.119
4330,15.04,69.11,0.075,0.055,0.13
4331,15.01,69.57,0.074,0.066,0.137
4332,14.98,69.8,0.076,0.07,0.141
4393,14.97,68.97,0.072,0.055,0.145
4394,14.99,69.14,0.074,0.051,0.137
4395,14.94,69.57,0.079,0.077,0.145
4396,14.96,69.47,0.074,0.066,0.163
4397,14.99,68.54,0.074,0.091,0.171
4398,14.96,69.44,0.076,0.066,0.152
4423,15.02,70.2,0.075,0.062,0.145
4424,14.99,71.9,0.077,0.051,0.163
4425,14.97,72.9,0.073,0.084,0.137
4426,14.95,73,0.077,0.055,0.134
4427,14.91,72.8,0.073,0.055,0.204
4428,14.87,72.4,0.072,0.048,0.148
4429,14.88,72.1,0.075,0.066,0.134
4430,14.84,72.1,0.075,0.066,0.126
4431,14.8,72,0.073,0.066,0.152
4432,14.78,72.3,0.072,0.102,0.122
4433,14.81,72.1,0.073,0.055,0.108
4434,14.94,70.6,0.07,0.088,0.13
4435,14.98,71.3,0.075,0.059,0.145
4436,14.9,70.8,0.073,0.059,0.145
4437,14.92,70.6,0.072,0.059,0.185
4438,14.9,69.83,0.074,0.073,0.185
4439,14.9,69.5,0.076,0.07,0.126
4440,14.89,69.24,0.074,0.062,0.13
4441,14.93,69.1,0.074,0.055,0.152
4442,14.87,68.94,0.072,0.084,0.119
4443,14.85,68.8,0.076,0.048,0.122
4444,14.93,67.46,0.074,0.051,0.148
4445,14.93,67.03,0.072,0.088,0.111
4446,14.92,67.26,0.073,0.051,0.134
4447,14.9,67.27,0.076,0.084,0.115
4448,14.91,67.13,0.075,0.033,0.152
4449,14.91,67.1,0.074,0.088,0.134
4450,14.91,66.89,0.074,0.081,0.137
4451,14.91,65.93,0.075,0.051,0.156
4452,14.97,63.73,0.074,0.077,0.093
4453,14.91,63.23,0.07,0.088,0.134
4454,14.87,63.12,0.073,0.399,0.43
4455,14.88,62.69,0.077,1.061,1.042
4456,14.89,62.26,0.078,3.177,3.149
4457,14.97,61.72,0.075,6.16,6.075
4458,14.99,60.62,0.077,25.97,25
4459,15.07,59.22,0.075,47.19,42.81
4460,15.12,60.02,0.077,41.34,38.62
4461,15.2,60.46,0.077,79,69.85
4462,15.37,59.59,0.074,145.3,99.1
4463,15.51,59.09,0.076,168.1,88.5
4464,15.58,58.05,0.077,206.7,123.1
4333,15.74,57.88,0.077,236.9,112.3
4334,15.85,57.65,0.075,246,93.8
4335,15.85,57.78,0.077,286,92.5
4336,15.97,58.88,0.076,349,120.6
4337,16.06,59.95,0.075,387.8,138.4
4338,16.17,59.62,0.075,367.7,107.9
4339,16.31,59.82,0.074,417,142.9
4340,16.4,59.42,0.076,419.7,127.3
4341,16.4,59.22,0.077,384.4,107.1
4342,16.45,58.58,0.074,371,120.3
4343,16.69,57.14,0.075,490.9,172
4344,16.77,56.68,0.079,279.9,171.8
4345,16.61,57.48,0.078,226.8,185.5
4346,16.62,58.21,0.076,290.5,197.1
4347,16.75,57.84,0.078,374.2,206.4
4348,16.92,58.58,0.077,491,209.1
4349,16.92,60.38,0.077,452.4,188.9
4350,16.86,61.01,0.075,574,210.6
4351,16.76,62.05,0.074,504.7,170.5
4352,16.57,62.62,0.075,441.5,172.4
